x_CsPbBr_dilute_00 CsPbBr_dilute_00_mean x_CsPbBr_dilute_02 CsPbBr_dilute_02_mean x_CsPbBr_dilute_04 CsPbBr_dilute_04_mean x_CsPbBr_dilute_08 CsPbBr_dilute_08_mean x_CsPbBr_dilute_16 CsPbBr_dilute_16_mean
3.27614e+02 1.38000e+00 3.27614e+02 8.00000e-01 3.27614e+02 3.76667e-01 3.27614e+02 1.80000e-01 3.27614e+02 1.07778e-01
3.28405e+02 1.39222e+00 3.28405e+02 8.00000e-01 3.28405e+02 3.73333e-01 3.28405e+02 1.80000e-01 3.28405e+02 1.06667e-01
3.29196e+02 1.40778e+00 3.29196e+02 8.00000e-01 3.29196e+02 3.70000e-01 3.29196e+02 1.80000e-01 3.29196e+02 1.02222e-01
3.29987e+02 1.41778e+00 3.29987e+02 8.00000e-01 3.29987e+02 3.70000e-01 3.29987e+02 1.80000e-01 3.29987e+02 1.04444e-01
3.30778e+02 1.43222e+00 3.30778e+02 8.00000e-01 3.30778e+02 3.70000e-01 3.30778e+02 1.80000e-01 3.30778e+02 1.04444e-01
3.31569e+02 1.44333e+00 3.31569e+02 8.00000e-01 3.31569e+02 3.70000e-01 3.31569e+02 1.80000e-01 3.31569e+02 1.02222e-01
3.32360e+02 1.45778e+00 3.32360e+02 8.01111e-01 3.32360e+02 3.71111e-01 3.32360e+02 1.80000e-01 3.32360e+02 1.01111e-01
3.33150e+02 1.47000e+00 3.33150e+02 8.02222e-01 3.33150e+02 3.71111e-01 3.33150e+02 1.80000e-01 3.33150e+02 1.06667e-01
3.33941e+02 1.48333e+00 3.33941e+02 8.04444e-01 3.33941e+02 3.71111e-01 3.33941e+02 1.80000e-01 3.33941e+02 1.03333e-01
3.34731e+02 1.49667e+00 3.34731e+02 8.08889e-01 3.34731e+02 3.70000e-01 3.34731e+02 1.80000e-01 3.34731e+02 1.05556e-01
3.35522e+02 1.50889e+00 3.35522e+02 8.07778e-01 3.35522e+02 3.70000e-01 3.35522e+02 1.80000e-01 3.35522e+02 1.05556e-01
3.36312e+02 1.52000e+00 3.36312e+02 8.07778e-01 3.36312e+02 3.70000e-01 3.36312e+02 1.80000e-01 3.36312e+02 1.07778e-01
3.37103e+02 1.52889e+00 3.37103e+02 8.04444e-01 3.37103e+02 3.70000e-01 3.37103e+02 1.80000e-01 3.37103e+02 1.07778e-01
3.37893e+02 1.53556e+00 3.37893e+02 8.00000e-01 3.37893e+02 3.70000e-01 3.37893e+02 1.80000e-01 3.37893e+02 1.06667e-01
3.38683e+02 1.54000e+00 3.38683e+02 8.00000e-01 3.38683e+02 3.70000e-01 3.38683e+02 1.80000e-01 3.38683e+02 1.05556e-01
3.39473e+02 1.54000e+00 3.39473e+02 8.00000e-01 3.39473e+02 3.70000e-01 3.39473e+02 1.80000e-01 3.39473e+02 1.06667e-01
3.40264e+02 1.54000e+00 3.40264e+02 7.90000e-01 3.40264e+02 3.70000e-01 3.40264e+02 1.80000e-01 3.40264e+02 1.03333e-01
3.41054e+02 1.53667e+00 3.41054e+02 7.90000e-01 3.41054e+02 3.70000e-01 3.41054e+02 1.80000e-01 3.41054e+02 1.02222e-01
3.41844e+02 1.53111e+00 3.41844e+02 7.84444e-01 3.41844e+02 3.70000e-01 3.41844e+02 1.80000e-01 3.41844e+02 1.00000e-01
3.42633e+02 1.52333e+00 3.42633e+02 7.80000e-01 3.42633e+02 3.60000e-01 3.42633e+02 1.80000e-01 3.42633e+02 1.00000e-01
3.43423e+02 1.51444e+00 3.43423e+02 7.71111e-01 3.43423e+02 3.60000e-01 3.43423e+02 1.77273e-01 3.43423e+02 1.00000e-01
3.44213e+02 1.50778e+00 3.44213e+02 7.70000e-01 3.44213e+02 3.60000e-01 3.44213e+02 1.70000e-01 3.44213e+02 1.00000e-01
3.45003e+02 1.49444e+00 3.45003e+02 7.60000e-01 3.45003e+02 3.60000e-01 3.45003e+02 1.70000e-01 3.45003e+02 1.00000e-01
3.45792e+02 1.48333e+00 3.45792e+02 7.60000e-01 3.45792e+02 3.50000e-01 3.45792e+02 1.70000e-01 3.45792e+02 1.00000e-01
3.46582e+02 1.47000e+00 3.46582e+02 7.50000e-01 3.46582e+02 3.50000e-01 3.46582e+02 1.70000e-01 3.46582e+02 1.00000e-01
3.47371e+02 1.46000e+00 3.47371e+02 7.40000e-01 3.47371e+02 3.50000e-01 3.47371e+02 1.70000e-01 3.47371e+02 1.00000e-01
3.48161e+02 1.44889e+00 3.48161e+02 7.40000e-01 3.48161e+02 3.48889e-01 3.48161e+02 1.70000e-01 3.48161e+02 1.00000e-01
3.48950e+02 1.43000e+00 3.48950e+02 7.30000e-01 3.48950e+02 3.40000e-01 3.48950e+02 1.70000e-01 3.48950e+02 1.00000e-01
3.49739e+02 1.42000e+00 3.49739e+02 7.20000e-01 3.49739e+02 3.40000e-01 3.49739e+02 1.61818e-01 3.49739e+02 1.00000e-01
3.50528e+02 1.40000e+00 3.50528e+02 7.15556e-01 3.50528e+02 3.40000e-01 3.50528e+02 1.60000e-01 3.50528e+02 1.00000e-01
3.51317e+02 1.39000e+00 3.51317e+02 7.10000e-01 3.51317e+02 3.30000e-01 3.51317e+02 1.60000e-01 3.51317e+02 1.00000e-01
3.52106e+02 1.37000e+00 3.52106e+02 7.00000e-01 3.52106e+02 3.30000e-01 3.52106e+02 1.60000e-01 3.52106e+02 1.00000e-01
3.52895e+02 1.35556e+00 3.52895e+02 6.90000e-01 3.52895e+02 3.30000e-01 3.52895e+02 1.60000e-01 3.52895e+02 9.88889e-02
3.53684e+02 1.34000e+00 3.53684e+02 6.84444e-01 3.53684e+02 3.20000e-01 3.53684e+02 1.60000e-01 3.53684e+02 9.44444e-02
3.54473e+02 1.32556e+00 3.54473e+02 6.80000e-01 3.54473e+02 3.20000e-01 3.54473e+02 1.60000e-01 3.54473e+02 9.00000e-02
3.55262e+02 1.31000e+00 3.55262e+02 6.70000e-01 3.55262e+02 3.20000e-01 3.55262e+02 1.50000e-01 3.55262e+02 9.00000e-02
3.56051e+02 1.30000e+00 3.56051e+02 6.60000e-01 3.56051e+02 3.10000e-01 3.56051e+02 1.50000e-01 3.56051e+02 9.00000e-02
3.56839e+02 1.28444e+00 3.56839e+02 6.55556e-01 3.56839e+02 3.10000e-01 3.56839e+02 1.50000e-01 3.56839e+02 9.00000e-02
3.57628e+02 1.27000e+00 3.57628e+02 6.50000e-01 3.57628e+02 3.10000e-01 3.57628e+02 1.50000e-01 3.57628e+02 9.00000e-02
3.58416e+02 1.26000e+00 3.58416e+02 6.40000e-01 3.58416e+02 3.00000e-01 3.58416e+02 1.50000e-01 3.58416e+02 9.00000e-02
3.59205e+02 1.24889e+00 3.59205e+02 6.30000e-01 3.59205e+02 3.00000e-01 3.59205e+02 1.49091e-01 3.59205e+02 9.00000e-02
3.59993e+02 1.23000e+00 3.59993e+02 6.30000e-01 3.59993e+02 2.97778e-01 3.59993e+02 1.40000e-01 3.59993e+02 9.00000e-02
3.60781e+02 1.22000e+00 3.60781e+02 6.20000e-01 3.60781e+02 2.90000e-01 3.60781e+02 1.40000e-01 3.60781e+02 9.00000e-02
3.61569e+02 1.20000e+00 3.61569e+02 6.10000e-01 3.61569e+02 2.90000e-01 3.61569e+02 1.40000e-01 3.61569e+02 9.00000e-02
3.62357e+02 1.18333e+00 3.62357e+02 6.00000e-01 3.62357e+02 2.80000e-01 3.62357e+02 1.40000e-01 3.62357e+02 9.00000e-02
3.63145e+02 1.17000e+00 3.63145e+02 5.90000e-01 3.63145e+02 2.80000e-01 3.63145e+02 1.40000e-01 3.63145e+02 9.00000e-02
3.63933e+02 1.15000e+00 3.63933e+02 5.80000e-01 3.63933e+02 2.74444e-01 3.63933e+02 1.34545e-01 3.63933e+02 8.11111e-02
3.64721e+02 1.13000e+00 3.64721e+02 5.70000e-01 3.64721e+02 2.70000e-01 3.64721e+02 1.30000e-01 3.64721e+02 8.00000e-02
3.65509e+02 1.11333e+00 3.65509e+02 5.60000e-01 3.65509e+02 2.61111e-01 3.65509e+02 1.30000e-01 3.65509e+02 8.00000e-02
3.66297e+02 1.09556e+00 3.66297e+02 5.50000e-01 3.66297e+02 2.60000e-01 3.66297e+02 1.30000e-01 3.66297e+02 8.00000e-02
3.67085e+02 1.07444e+00 3.67085e+02 5.40000e-01 3.67085e+02 2.50000e-01 3.67085e+02 1.22727e-01 3.67085e+02 8.00000e-02
3.67872e+02 1.05333e+00 3.67872e+02 5.30000e-01 3.67872e+02 2.50000e-01 3.67872e+02 1.20000e-01 3.67872e+02 8.00000e-02
3.68660e+02 1.03111e+00 3.68660e+02 5.11111e-01 3.68660e+02 2.40000e-01 3.68660e+02 1.20000e-01 3.68660e+02 7.11111e-02
3.69447e+02 1.01000e+00 3.69447e+02 5.00000e-01 3.69447e+02 2.40000e-01 3.69447e+02 1.20000e-01 3.69447e+02 7.00000e-02
3.70235e+02 9.90000e-01 3.70235e+02 4.90000e-01 3.70235e+02 2.30000e-01 3.70235e+02 1.10000e-01 3.70235e+02 7.00000e-02
3.71022e+02 9.70000e-01 3.71022e+02 4.80000e-01 3.71022e+02 2.26667e-01 3.71022e+02 1.10000e-01 3.71022e+02 7.00000e-02
3.71809e+02 9.50000e-01 3.71809e+02 4.70000e-01 3.71809e+02 2.20000e-01 3.71809e+02 1.10000e-01 3.71809e+02 7.00000e-02
3.72596e+02 9.30000e-01 3.72596e+02 4.60000e-01 3.72596e+02 2.12222e-01 3.72596e+02 1.09091e-01 3.72596e+02 7.00000e-02
3.73383e+02 9.20000e-01 3.73383e+02 4.50000e-01 3.73383e+02 2.10000e-01 3.73383e+02 1.00000e-01 3.73383e+02 6.77778e-02
3.74170e+02 9.00000e-01 3.74170e+02 4.40000e-01 3.74170e+02 2.08889e-01 3.74170e+02 1.00000e-01 3.74170e+02 6.00000e-02
3.74957e+02 8.88889e-01 3.74957e+02 4.30000e-01 3.74957e+02 2.00000e-01 3.74957e+02 1.00000e-01 3.74957e+02 6.00000e-02
3.75744e+02 8.70000e-01 3.75744e+02 4.20000e-01 3.75744e+02 2.00000e-01 3.75744e+02 1.00000e-01 3.75744e+02 6.00000e-02
3.76531e+02 8.60000e-01 3.76531e+02 4.10000e-01 3.76531e+02 1.90000e-01 3.76531e+02 1.00000e-01 3.76531e+02 6.00000e-02
3.77318e+02 8.42222e-01 3.77318e+02 4.02222e-01 3.77318e+02 1.90000e-01 3.77318e+02 9.09091e-02 3.77318e+02 6.00000e-02
3.78105e+02 8.30000e-01 3.78105e+02 4.00000e-01 3.78105e+02 1.90000e-01 3.78105e+02 9.00000e-02 3.78105e+02 6.00000e-02
3.78891e+02 8.20000e-01 3.78891e+02 3.90000e-01 3.78891e+02 1.80000e-01 3.78891e+02 9.00000e-02 3.78891e+02 6.00000e-02
3.79678e+02 8.10000e-01 3.79678e+02 3.80000e-01 3.79678e+02 1.80000e-01 3.79678e+02 9.00000e-02 3.79678e+02 6.00000e-02
3.80464e+02 8.00000e-01 3.80464e+02 3.80000e-01 3.80464e+02 1.80000e-01 3.80464e+02 9.00000e-02 3.80464e+02 6.00000e-02
3.81251e+02 7.90000e-01 3.81251e+02 3.70000e-01 3.81251e+02 1.70000e-01 3.81251e+02 9.00000e-02 3.81251e+02 6.00000e-02
3.82037e+02 7.80000e-01 3.82037e+02 3.70000e-01 3.82037e+02 1.70000e-01 3.82037e+02 9.00000e-02 3.82037e+02 6.00000e-02
3.82823e+02 7.70000e-01 3.82823e+02 3.60000e-01 3.82823e+02 1.70000e-01 3.82823e+02 8.27273e-02 3.82823e+02 5.33333e-02
3.83609e+02 7.60000e-01 3.83609e+02 3.56667e-01 3.83609e+02 1.70000e-01 3.83609e+02 8.00000e-02 3.83609e+02 5.00000e-02
3.84395e+02 7.50000e-01 3.84395e+02 3.50000e-01 3.84395e+02 1.60000e-01 3.84395e+02 8.00000e-02 3.84395e+02 5.00000e-02
3.85181e+02 7.40000e-01 3.85181e+02 3.40000e-01 3.85181e+02 1.60000e-01 3.85181e+02 8.00000e-02 3.85181e+02 5.00000e-02
3.85967e+02 7.30000e-01 3.85967e+02 3.40000e-01 3.85967e+02 1.60000e-01 3.85967e+02 8.00000e-02 3.85967e+02 5.00000e-02
3.86753e+02 7.20000e-01 3.86753e+02 3.30000e-01 3.86753e+02 1.56667e-01 3.86753e+02 8.00000e-02 3.86753e+02 5.00000e-02
3.87539e+02 7.10000e-01 3.87539e+02 3.30000e-01 3.87539e+02 1.50000e-01 3.87539e+02 8.00000e-02 3.87539e+02 5.00000e-02
3.88325e+02 7.00000e-01 3.88325e+02 3.21111e-01 3.88325e+02 1.50000e-01 3.88325e+02 8.00000e-02 3.88325e+02 5.00000e-02
3.89110e+02 6.90000e-01 3.89110e+02 3.20000e-01 3.89110e+02 1.50000e-01 3.89110e+02 8.00000e-02 3.89110e+02 5.00000e-02
3.89896e+02 6.81111e-01 3.89896e+02 3.15556e-01 3.89896e+02 1.50000e-01 3.89896e+02 7.00000e-02 3.89896e+02 5.00000e-02
3.90682e+02 6.80000e-01 3.90682e+02 3.10000e-01 3.90682e+02 1.40000e-01 3.90682e+02 7.00000e-02 3.90682e+02 5.00000e-02
3.91467e+02 6.70000e-01 3.91467e+02 3.10000e-01 3.91467e+02 1.40000e-01 3.91467e+02 7.00000e-02 3.91467e+02 5.00000e-02
3.92252e+02 6.60000e-01 3.92252e+02 3.00000e-01 3.92252e+02 1.40000e-01 3.92252e+02 7.00000e-02 3.92252e+02 5.00000e-02
3.93038e+02 6.50000e-01 3.93038e+02 3.00000e-01 3.93038e+02 1.40000e-01 3.93038e+02 7.00000e-02 3.93038e+02 5.00000e-02
3.93823e+02 6.40000e-01 3.93823e+02 2.90000e-01 3.93823e+02 1.38889e-01 3.93823e+02 7.00000e-02 3.93823e+02 5.00000e-02
3.94608e+02 6.32222e-01 3.94608e+02 2.90000e-01 3.94608e+02 1.30000e-01 3.94608e+02 7.00000e-02 3.94608e+02 5.00000e-02
3.95393e+02 6.30000e-01 3.95393e+02 2.81111e-01 3.95393e+02 1.30000e-01 3.95393e+02 7.00000e-02 3.95393e+02 5.00000e-02
3.96178e+02 6.20000e-01 3.96178e+02 2.80000e-01 3.96178e+02 1.30000e-01 3.96178e+02 7.00000e-02 3.96178e+02 4.11111e-02
3.96963e+02 6.10000e-01 3.96963e+02 2.80000e-01 3.96963e+02 1.30000e-01 3.96963e+02 7.00000e-02 3.96963e+02 4.00000e-02
3.97748e+02 6.01111e-01 3.97748e+02 2.70000e-01 3.97748e+02 1.26667e-01 3.97748e+02 6.00000e-02 3.97748e+02 4.00000e-02
3.98533e+02 6.00000e-01 3.98533e+02 2.70000e-01 3.98533e+02 1.20000e-01 3.98533e+02 6.00000e-02 3.98533e+02 4.00000e-02
3.99318e+02 5.90000e-01 3.99318e+02 2.62222e-01 3.99318e+02 1.20000e-01 3.99318e+02 6.00000e-02 3.99318e+02 4.00000e-02
4.00102e+02 5.81111e-01 4.00102e+02 2.60000e-01 4.00102e+02 1.20000e-01 4.00102e+02 6.00000e-02 4.00102e+02 4.00000e-02
4.00887e+02 5.80000e-01 4.00887e+02 2.60000e-01 4.00887e+02 1.20000e-01 4.00887e+02 6.00000e-02 4.00887e+02 4.00000e-02
4.01671e+02 5.70000e-01 4.01671e+02 2.50000e-01 4.01671e+02 1.20000e-01 4.01671e+02 6.00000e-02 4.01671e+02 4.00000e-02
4.02456e+02 5.61111e-01 4.02456e+02 2.50000e-01 4.02456e+02 1.10000e-01 4.02456e+02 6.00000e-02 4.02456e+02 4.00000e-02
4.03240e+02 5.60000e-01 4.03240e+02 2.50000e-01 4.03240e+02 1.10000e-01 4.03240e+02 6.00000e-02 4.03240e+02 4.00000e-02
4.04025e+02 5.50000e-01 4.04025e+02 2.40000e-01 4.04025e+02 1.10000e-01 4.04025e+02 6.00000e-02 4.04025e+02 4.00000e-02
4.04809e+02 5.48889e-01 4.04809e+02 2.40000e-01 4.04809e+02 1.10000e-01 4.04809e+02 6.00000e-02 4.04809e+02 4.00000e-02
4.05593e+02 5.40000e-01 4.05593e+02 2.40000e-01 4.05593e+02 1.10000e-01 4.05593e+02 5.00000e-02 4.05593e+02 4.00000e-02
4.06377e+02 5.30000e-01 4.06377e+02 2.30000e-01 4.06377e+02 1.10000e-01 4.06377e+02 5.00000e-02 4.06377e+02 4.00000e-02
4.07161e+02 5.30000e-01 4.07161e+02 2.30000e-01 4.07161e+02 1.03333e-01 4.07161e+02 5.00000e-02 4.07161e+02 4.00000e-02
4.07945e+02 5.20000e-01 4.07945e+02 2.30000e-01 4.07945e+02 1.00000e-01 4.07945e+02 5.00000e-02 4.07945e+02 4.00000e-02
4.08729e+02 5.20000e-01 4.08729e+02 2.27778e-01 4.08729e+02 1.00000e-01 4.08729e+02 5.00000e-02 4.08729e+02 4.00000e-02
4.09513e+02 5.10000e-01 4.09513e+02 2.20000e-01 4.09513e+02 1.00000e-01 4.09513e+02 5.00000e-02 4.09513e+02 4.00000e-02
4.10296e+02 5.10000e-01 4.10296e+02 2.20000e-01 4.10296e+02 1.00000e-01 4.10296e+02 5.00000e-02 4.10296e+02 4.00000e-02
4.11080e+02 5.00000e-01 4.11080e+02 2.20000e-01 4.11080e+02 1.00000e-01 4.11080e+02 5.00000e-02 4.11080e+02 3.88889e-02
4.11863e+02 5.00000e-01 4.11863e+02 2.11111e-01 4.11863e+02 1.00000e-01 4.11863e+02 5.00000e-02 4.11863e+02 3.22222e-02
4.12647e+02 4.92222e-01 4.12647e+02 2.10000e-01 4.12647e+02 1.00000e-01 4.12647e+02 5.00000e-02 4.12647e+02 3.00000e-02
4.13430e+02 4.90000e-01 4.13430e+02 2.10000e-01 4.13430e+02 9.00000e-02 4.13430e+02 5.00000e-02 4.13430e+02 3.00000e-02
4.14214e+02 4.90000e-01 4.14214e+02 2.10000e-01 4.14214e+02 9.00000e-02 4.14214e+02 5.00000e-02 4.14214e+02 3.00000e-02
4.14997e+02 4.80000e-01 4.14997e+02 2.08889e-01 4.14997e+02 9.00000e-02 4.14997e+02 5.00000e-02 4.14997e+02 3.00000e-02
4.15780e+02 4.80000e-01 4.15780e+02 2.00000e-01 4.15780e+02 9.00000e-02 4.15780e+02 5.00000e-02 4.15780e+02 3.00000e-02
4.16563e+02 4.71111e-01 4.16563e+02 2.00000e-01 4.16563e+02 9.00000e-02 4.16563e+02 5.00000e-02 4.16563e+02 3.00000e-02
4.17346e+02 4.70000e-01 4.17346e+02 2.00000e-01 4.17346e+02 9.00000e-02 4.17346e+02 4.36364e-02 4.17346e+02 3.00000e-02
4.18129e+02 4.70000e-01 4.18129e+02 2.00000e-01 4.18129e+02 9.00000e-02 4.18129e+02 4.00000e-02 4.18129e+02 3.00000e-02
4.18912e+02 4.60000e-01 4.18912e+02 1.90000e-01 4.18912e+02 9.00000e-02 4.18912e+02 4.00000e-02 4.18912e+02 3.00000e-02
4.19695e+02 4.60000e-01 4.19695e+02 1.90000e-01 4.19695e+02 8.77778e-02 4.19695e+02 4.00000e-02 4.19695e+02 3.00000e-02
4.20478e+02 4.52222e-01 4.20478e+02 1.90000e-01 4.20478e+02 8.00000e-02 4.20478e+02 4.00000e-02 4.20478e+02 3.00000e-02
4.21261e+02 4.50000e-01 4.21261e+02 1.90000e-01 4.21261e+02 8.00000e-02 4.21261e+02 4.00000e-02 4.21261e+02 3.00000e-02
4.22043e+02 4.50000e-01 4.22043e+02 1.88889e-01 4.22043e+02 8.00000e-02 4.22043e+02 4.00000e-02 4.22043e+02 3.00000e-02
4.22826e+02 4.40000e-01 4.22826e+02 1.80000e-01 4.22826e+02 8.00000e-02 4.22826e+02 4.00000e-02 4.22826e+02 3.00000e-02
4.23608e+02 4.40000e-01 4.23608e+02 1.80000e-01 4.23608e+02 8.00000e-02 4.23608e+02 4.00000e-02 4.23608e+02 3.00000e-02
4.24391e+02 4.40000e-01 4.24391e+02 1.80000e-01 4.24391e+02 8.00000e-02 4.24391e+02 4.00000e-02 4.24391e+02 3.00000e-02
4.25173e+02 4.30000e-01 4.25173e+02 1.80000e-01 4.25173e+02 8.00000e-02 4.25173e+02 4.00000e-02 4.25173e+02 3.00000e-02
4.25955e+02 4.30000e-01 4.25955e+02 1.75556e-01 4.25955e+02 8.00000e-02 4.25955e+02 4.00000e-02 4.25955e+02 3.00000e-02
4.26737e+02 4.20000e-01 4.26737e+02 1.70000e-01 4.26737e+02 8.00000e-02 4.26737e+02 4.00000e-02 4.26737e+02 3.00000e-02
4.27520e+02 4.20000e-01 4.27520e+02 1.70000e-01 4.27520e+02 7.77778e-02 4.27520e+02 4.00000e-02 4.27520e+02 3.00000e-02
4.28302e+02 4.20000e-01 4.28302e+02 1.70000e-01 4.28302e+02 7.00000e-02 4.28302e+02 4.00000e-02 4.28302e+02 3.00000e-02
4.29084e+02 4.10000e-01 4.29084e+02 1.70000e-01 4.29084e+02 7.00000e-02 4.29084e+02 4.00000e-02 4.29084e+02 3.00000e-02
4.29865e+02 4.10000e-01 4.29865e+02 1.70000e-01 4.29865e+02 7.00000e-02 4.29865e+02 4.00000e-02 4.29865e+02 3.00000e-02
4.30647e+02 4.10000e-01 4.30647e+02 1.60000e-01 4.30647e+02 7.00000e-02 4.30647e+02 4.00000e-02 4.30647e+02 3.00000e-02
4.31429e+02 4.02222e-01 4.31429e+02 1.60000e-01 4.31429e+02 7.00000e-02 4.31429e+02 4.00000e-02 4.31429e+02 3.00000e-02
4.32211e+02 4.00000e-01 4.32211e+02 1.60000e-01 4.32211e+02 7.00000e-02 4.32211e+02 4.00000e-02 4.32211e+02 3.00000e-02
4.32992e+02 4.00000e-01 4.32992e+02 1.60000e-01 4.32992e+02 7.00000e-02 4.32992e+02 4.00000e-02 4.32992e+02 3.00000e-02
4.33774e+02 3.90000e-01 4.33774e+02 1.60000e-01 4.33774e+02 7.00000e-02 4.33774e+02 4.00000e-02 4.33774e+02 3.00000e-02
4.34555e+02 3.90000e-01 4.34555e+02 1.53333e-01 4.34555e+02 7.00000e-02 4.34555e+02 4.00000e-02 4.34555e+02 3.00000e-02
4.35337e+02 3.90000e-01 4.35337e+02 1.50000e-01 4.35337e+02 7.00000e-02 4.35337e+02 3.00000e-02 4.35337e+02 3.00000e-02
4.36118e+02 3.80000e-01 4.36118e+02 1.50000e-01 4.36118e+02 7.00000e-02 4.36118e+02 3.00000e-02 4.36118e+02 3.00000e-02
4.36899e+02 3.80000e-01 4.36899e+02 1.50000e-01 4.36899e+02 7.00000e-02 4.36899e+02 3.00000e-02 4.36899e+02 3.00000e-02
4.37680e+02 3.70000e-01 4.37680e+02 1.50000e-01 4.37680e+02 6.00000e-02 4.37680e+02 3.00000e-02 4.37680e+02 3.00000e-02
4.38461e+02 3.70000e-01 4.38461e+02 1.41111e-01 4.38461e+02 6.00000e-02 4.38461e+02 3.00000e-02 4.38461e+02 2.77778e-02
4.39242e+02 3.61111e-01 4.39242e+02 1.40000e-01 4.39242e+02 6.00000e-02 4.39242e+02 3.00000e-02 4.39242e+02 2.11111e-02
4.40023e+02 3.60000e-01 4.40023e+02 1.40000e-01 4.40023e+02 6.00000e-02 4.40023e+02 3.00000e-02 4.40023e+02 2.22222e-02
4.40804e+02 3.60000e-01 4.40804e+02 1.40000e-01 4.40804e+02 6.00000e-02 4.40804e+02 3.00000e-02 4.40804e+02 2.00000e-02
4.41585e+02 3.52222e-01 4.41585e+02 1.40000e-01 4.41585e+02 6.00000e-02 4.41585e+02 3.00000e-02 4.41585e+02 2.00000e-02
4.42366e+02 3.50000e-01 4.42366e+02 1.37778e-01 4.42366e+02 6.00000e-02 4.42366e+02 3.00000e-02 4.42366e+02 2.00000e-02
4.43146e+02 3.50000e-01 4.43146e+02 1.30000e-01 4.43146e+02 6.00000e-02 4.43146e+02 3.00000e-02 4.43146e+02 2.00000e-02
4.43927e+02 3.50000e-01 4.43927e+02 1.30000e-01 4.43927e+02 6.00000e-02 4.43927e+02 3.00000e-02 4.43927e+02 2.00000e-02
4.44707e+02 3.48889e-01 4.44707e+02 1.30000e-01 4.44707e+02 6.00000e-02 4.44707e+02 3.00000e-02 4.44707e+02 2.00000e-02
4.45488e+02 3.40000e-01 4.45488e+02 1.30000e-01 4.45488e+02 6.00000e-02 4.45488e+02 3.00000e-02 4.45488e+02 2.00000e-02
4.46268e+02 3.40000e-01 4.46268e+02 1.30000e-01 4.46268e+02 6.00000e-02 4.46268e+02 3.00000e-02 4.46268e+02 2.00000e-02
4.47048e+02 3.40000e-01 4.47048e+02 1.30000e-01 4.47048e+02 5.88889e-02 4.47048e+02 3.00000e-02 4.47048e+02 2.00000e-02
4.47828e+02 3.34444e-01 4.47828e+02 1.30000e-01 4.47828e+02 5.55556e-02 4.47828e+02 3.00000e-02 4.47828e+02 2.00000e-02
4.48609e+02 3.30000e-01 4.48609e+02 1.27778e-01 4.48609e+02 5.11111e-02 4.48609e+02 3.00000e-02 4.48609e+02 2.00000e-02
4.49389e+02 3.30000e-01 4.49389e+02 1.20000e-01 4.49389e+02 5.00000e-02 4.49389e+02 3.00000e-02 4.49389e+02 2.00000e-02
4.50169e+02 3.30000e-01 4.50169e+02 1.20000e-01 4.50169e+02 5.00000e-02 4.50169e+02 3.00000e-02 4.50169e+02 2.00000e-02
4.50948e+02 3.23333e-01 4.50948e+02 1.20000e-01 4.50948e+02 5.00000e-02 4.50948e+02 3.00000e-02 4.50948e+02 2.00000e-02
4.51728e+02 3.20000e-01 4.51728e+02 1.20000e-01 4.51728e+02 5.00000e-02 4.51728e+02 3.00000e-02 4.51728e+02 2.00000e-02
4.52508e+02 3.20000e-01 4.52508e+02 1.20000e-01 4.52508e+02 5.00000e-02 4.52508e+02 3.00000e-02 4.52508e+02 2.00000e-02
4.53288e+02 3.20000e-01 4.53288e+02 1.20000e-01 4.53288e+02 5.00000e-02 4.53288e+02 3.00000e-02 4.53288e+02 2.00000e-02
4.54067e+02 3.12222e-01 4.54067e+02 1.20000e-01 4.54067e+02 5.00000e-02 4.54067e+02 2.81818e-02 4.54067e+02 2.00000e-02
4.54847e+02 3.10000e-01 4.54847e+02 1.12222e-01 4.54847e+02 5.00000e-02 4.54847e+02 2.81818e-02 4.54847e+02 2.00000e-02
4.55626e+02 3.10000e-01 4.55626e+02 1.10000e-01 4.55626e+02 5.00000e-02 4.55626e+02 2.09091e-02 4.55626e+02 2.00000e-02
4.56406e+02 3.10000e-01 4.56406e+02 1.10000e-01 4.56406e+02 5.00000e-02 4.56406e+02 2.09091e-02 4.56406e+02 2.00000e-02
4.57185e+02 3.10000e-01 4.57185e+02 1.10000e-01 4.57185e+02 5.00000e-02 4.57185e+02 2.00000e-02 4.57185e+02 2.00000e-02
4.57964e+02 3.04444e-01 4.57964e+02 1.10000e-01 4.57964e+02 5.00000e-02 4.57964e+02 2.00000e-02 4.57964e+02 2.00000e-02
4.58743e+02 3.00000e-01 4.58743e+02 1.10000e-01 4.58743e+02 5.00000e-02 4.58743e+02 2.00000e-02 4.58743e+02 2.00000e-02
4.59522e+02 3.00000e-01 4.59522e+02 1.10000e-01 4.59522e+02 5.00000e-02 4.59522e+02 2.00000e-02 4.59522e+02 2.00000e-02
4.60301e+02 3.00000e-01 4.60301e+02 1.10000e-01 4.60301e+02 5.00000e-02 4.60301e+02 2.00000e-02 4.60301e+02 2.00000e-02
4.61080e+02 3.00000e-01 4.61080e+02 1.10000e-01 4.61080e+02 5.00000e-02 4.61080e+02 2.00000e-02 4.61080e+02 2.00000e-02
4.61859e+02 2.98889e-01 4.61859e+02 1.10000e-01 4.61859e+02 4.77778e-02 4.61859e+02 2.00000e-02 4.61859e+02 2.00000e-02
4.62638e+02 2.90000e-01 4.62638e+02 1.10000e-01 4.62638e+02 4.77778e-02 4.62638e+02 2.00000e-02 4.62638e+02 2.00000e-02
