Wavelength Dark Reference Sample Absorbance
3.98533e+02 2.14167e+01 1.10024e+04 1.46929e+04 -1.24771e-01
3.99318e+02 1.89722e+01 1.07894e+04 1.44336e+04 -1.25069e-01
4.00102e+02 1.97500e+01 1.01752e+04 1.36304e+04 -1.27812e-01
4.00887e+02 1.96389e+01 9.82861e+03 1.32084e+04 -1.28801e-01
4.01671e+02 1.75278e+01 9.67683e+03 1.30236e+04 -1.30878e-01
4.02456e+02 1.81944e+01 9.42572e+03 1.27348e+04 -1.29237e-01
4.03240e+02 1.73056e+01 9.33183e+03 1.26520e+04 -1.30746e-01
4.04025e+02 1.84167e+01 9.33317e+03 1.26312e+04 -1.31117e-01
4.04809e+02 1.86389e+01 9.34150e+03 1.26621e+04 -1.31279e-01
4.05593e+02 1.67500e+01 9.32417e+03 1.26197e+04 -1.34429e-01
4.06377e+02 1.70833e+01 8.87483e+03 1.20286e+04 -1.34629e-01
4.07161e+02 1.55278e+01 8.29106e+03 1.12535e+04 -1.33690e-01
4.07945e+02 1.84167e+01 8.15683e+03 1.10434e+04 -1.31056e-01
4.08729e+02 1.75278e+01 8.25983e+03 1.12458e+04 -1.33425e-01
4.09513e+02 1.69722e+01 8.23806e+03 1.12225e+04 -1.32967e-01
4.10296e+02 1.69722e+01 8.08883e+03 1.09978e+04 -1.34049e-01
4.11080e+02 1.37500e+01 7.86172e+03 1.07247e+04 -1.34717e-01
4.11863e+02 1.88611e+01 7.92250e+03 1.07566e+04 -1.33186e-01
4.12647e+02 1.81944e+01 8.20572e+03 1.11618e+04 -1.35366e-01
4.13430e+02 2.08611e+01 8.57117e+03 1.16544e+04 -1.39382e-01
4.14214e+02 2.00833e+01 8.75783e+03 1.19367e+04 -1.36052e-01
4.14997e+02 1.65278e+01 8.80217e+03 1.19826e+04 -1.32187e-01
4.15780e+02 1.90833e+01 8.92017e+03 1.21609e+04 -1.37104e-01
4.16563e+02 1.80833e+01 9.06517e+03 1.23631e+04 -1.33606e-01
4.17346e+02 1.76389e+01 9.13906e+03 1.24746e+04 -1.34949e-01
4.18129e+02 2.14167e+01 9.23761e+03 1.26058e+04 -1.31916e-01
4.18912e+02 2.03056e+01 9.42506e+03 1.28388e+04 -1.34422e-01
4.19695e+02 1.95278e+01 9.77628e+03 1.33224e+04 -1.32706e-01
4.20478e+02 1.71944e+01 1.03268e+04 1.40156e+04 -1.33555e-01
4.21261e+02 1.99722e+01 1.09914e+04 1.50021e+04 -1.36936e-01
4.22043e+02 1.75278e+01 1.13951e+04 1.55682e+04 -1.35456e-01
4.22826e+02 2.00833e+01 1.09243e+04 1.49041e+04 -1.34873e-01
4.23608e+02 1.97500e+01 1.04195e+04 1.41925e+04 -1.32821e-01
4.24391e+02 1.84167e+01 1.01462e+04 1.38609e+04 -1.37360e-01
4.25173e+02 2.03056e+01 1.00018e+04 1.36677e+04 -1.36238e-01
4.25955e+02 1.73056e+01 9.67239e+03 1.31777e+04 -1.33988e-01
4.26737e+02 1.88611e+01 9.27417e+03 1.25869e+04 -1.33665e-01
4.27520e+02 1.91944e+01 9.34494e+03 1.26867e+04 -1.34537e-01
4.28302e+02 2.21944e+01 9.42572e+03 1.28941e+04 -1.33235e-01
4.29084e+02 1.86389e+01 9.68372e+03 1.31221e+04 -1.32277e-01
4.29865e+02 1.81944e+01 1.00641e+04 1.36666e+04 -1.33583e-01
4.30647e+02 1.89722e+01 9.72472e+03 1.33100e+04 -1.36926e-01
4.31429e+02 1.74167e+01 8.40028e+03 1.14911e+04 -1.33458e-01
4.32211e+02 1.96389e+01 6.93683e+03 9.50136e+03 -1.36657e-01
4.32992e+02 1.89722e+01 6.18350e+03 8.41425e+03 -1.34596e-01
4.33774e+02 2.00833e+01 5.73028e+03 7.82658e+03 -1.37315e-01
4.34555e+02 1.78611e+01 5.12306e+03 7.00203e+03 -1.38593e-01
4.35337e+02 2.55278e+01 4.04094e+03 5.56469e+03 -1.40902e-01
4.36118e+02 1.96389e+01 3.42106e+03 4.70092e+03 -1.35766e-01
4.36899e+02 1.95278e+01 2.91428e+03 3.99358e+03 -1.35682e-01
4.37680e+02 1.50833e+01 2.43639e+03 3.36103e+03 -1.42504e-01
4.38461e+02 1.94167e+01 2.13794e+03 2.94325e+03 -1.39475e-01
4.39242e+02 2.01944e+01 1.96761e+03 2.72069e+03 -1.44309e-01
4.40023e+02 1.61944e+01 1.90128e+03 2.61447e+03 -1.32342e-01
4.40804e+02 1.89722e+01 1.97983e+03 2.71503e+03 -1.40567e-01
4.41585e+02 1.88611e+01 2.16706e+03 2.98758e+03 -1.39784e-01
4.42366e+02 1.70833e+01 2.31717e+03 3.18292e+03 -1.41117e-01
4.43146e+02 2.03056e+01 2.37539e+03 3.28558e+03 -1.41704e-01
4.43927e+02 2.00833e+01 2.44494e+03 3.36658e+03 -1.43276e-01
4.44707e+02 2.04167e+01 2.35128e+03 3.25814e+03 -1.38928e-01
4.45488e+02 1.91944e+01 2.21494e+03 3.05347e+03 -1.35854e-01
4.46268e+02 1.97500e+01 2.04772e+03 2.82936e+03 -1.46769e-01
4.47048e+02 2.06389e+01 1.89306e+03 2.64003e+03 -1.41678e-01
4.47828e+02 1.75278e+01 1.75917e+03 2.44692e+03 -1.41630e-01
4.48609e+02 2.01944e+01 1.67272e+03 2.33514e+03 -1.42859e-01
4.49389e+02 1.68611e+01 1.60872e+03 2.25058e+03 -1.43255e-01
4.50169e+02 1.75278e+01 1.56083e+03 2.17847e+03 -1.44049e-01
4.50948e+02 1.57500e+01 1.50372e+03 2.10114e+03 -1.50003e-01
4.51728e+02 2.15278e+01 1.46506e+03 2.04192e+03 -1.51292e-01
4.52508e+02 1.97500e+01 1.42117e+03 1.99458e+03 -1.54544e-01
