Wavelength Dark Reference Sample Absorbance
4.67309e+02 -1.06944e+00 2.76532e+03 2.63418e+03 2.10914e-02
4.68087e+02 -8.47222e-01 2.73576e+03 2.61707e+03 1.92573e-02
4.68865e+02 -9.58333e-01 2.71399e+03 2.60918e+03 1.70973e-02
4.69644e+02 -1.18056e+00 2.68932e+03 2.58529e+03 1.71252e-02
4.70422e+02 -2.91667e-01 2.68321e+03 2.57985e+03 1.70585e-02
4.71200e+02 -4.02778e-01 2.67610e+03 2.58074e+03 1.57559e-02
4.71977e+02 4.86111e-01 2.67310e+03 2.57518e+03 1.62101e-02
4.72755e+02 4.86111e-01 2.70476e+03 2.60018e+03 1.71290e-02
4.73533e+02 -8.47222e-01 2.72854e+03 2.62918e+03 1.61051e-02
4.74311e+02 1.52778e-01 2.75510e+03 2.65151e+03 1.66440e-02
4.75088e+02 -1.80556e-01 2.76565e+03 2.68162e+03 1.33987e-02
4.75866e+02 -1.29167e+00 2.80888e+03 2.69396e+03 1.81330e-02
4.76643e+02 -7.36111e-01 2.82954e+03 2.73596e+03 1.46028e-02
4.77420e+02 -6.25000e-01 2.86988e+03 2.77529e+03 1.45511e-02
4.78198e+02 -1.80556e-01 2.90065e+03 2.80162e+03 1.50848e-02
4.78975e+02 -5.13889e-01 2.93710e+03 2.83885e+03 1.47737e-02
4.79752e+02 -2.91667e-01 2.95965e+03 2.86629e+03 1.39190e-02
4.80529e+02 -4.02778e-01 2.98465e+03 2.89718e+03 1.29165e-02
4.81306e+02 -1.06944e+00 3.01232e+03 2.91696e+03 1.39658e-02
4.82083e+02 4.16667e-02 3.02854e+03 2.93085e+03 1.42406e-02
4.82860e+02 -2.91667e-01 3.02776e+03 2.94474e+03 1.20744e-02
4.83637e+02 -1.18056e+00 3.04943e+03 2.95618e+03 1.34825e-02
4.84413e+02 -1.84722e+00 3.08176e+03 2.99074e+03 1.30133e-02
4.85190e+02 -1.06944e+00 3.13588e+03 3.05807e+03 1.09076e-02
4.85966e+02 8.19444e-01 3.17954e+03 3.10085e+03 1.08870e-02
4.86743e+02 -4.02778e-01 3.17265e+03 3.07574e+03 1.34717e-02
4.87519e+02 1.52778e-01 3.11399e+03 3.02762e+03 1.22152e-02
4.88295e+02 -8.47222e-01 3.10310e+03 3.02474e+03 1.11048e-02
4.89072e+02 1.52778e-01 3.09965e+03 3.01574e+03 1.19203e-02
4.89848e+02 5.97222e-01 3.09365e+03 3.03029e+03 8.98889e-03
4.90624e+02 -5.13889e-01 3.10465e+03 3.02474e+03 1.13236e-02
4.91400e+02 -9.58333e-01 3.09265e+03 3.02218e+03 1.00076e-02
4.92176e+02 1.26389e+00 3.09488e+03 3.01685e+03 1.10944e-02
4.92952e+02 -6.94444e-02 3.09443e+03 3.01440e+03 1.13792e-02
4.93727e+02 2.63889e-01 3.07221e+03 2.99996e+03 1.03363e-02
4.94503e+02 -1.06944e+00 3.05588e+03 3.00229e+03 7.67999e-03
4.95279e+02 -6.25000e-01 3.02365e+03 2.97285e+03 7.35779e-03
4.96054e+02 -1.06944e+00 3.02532e+03 2.97162e+03 7.77446e-03
4.96830e+02 4.86111e-01 2.99054e+03 2.95240e+03 5.57516e-03
4.97605e+02 -1.29167e+00 2.98154e+03 2.92685e+03 8.03732e-03
4.98380e+02 -8.47222e-01 2.96088e+03 2.90485e+03 8.29438e-03
4.99156e+02 -4.02778e-01 2.93365e+03 2.89829e+03 5.26589e-03
4.99931e+02 -1.40278e+00 2.91910e+03 2.86507e+03 8.10947e-03
5.00706e+02 -7.36111e-01 2.89688e+03 2.85540e+03 6.26078e-03
5.01481e+02 -4.02778e-01 2.86721e+03 2.83829e+03 4.40161e-03
5.02256e+02 4.86111e-01 2.86488e+03 2.81840e+03 7.10383e-03
5.03031e+02 3.75000e-01 2.84754e+03 2.80918e+03 5.89122e-03
5.03805e+02 -7.36111e-01 2.83376e+03 2.79462e+03 6.03854e-03
5.04580e+02 9.30556e-01 2.82443e+03 2.78996e+03 5.33495e-03
5.05355e+02 -2.91667e-01 2.82421e+03 2.80274e+03 3.31418e-03
5.06129e+02 2.63889e-01 2.83843e+03 2.79229e+03 7.11816e-03
5.06904e+02 -2.91667e-01 2.83154e+03 2.80662e+03 3.83817e-03
5.07678e+02 -7.36111e-01 2.84476e+03 2.82340e+03 3.27254e-03
5.08452e+02 2.63889e-01 2.86865e+03 2.83829e+03 4.62139e-03
5.09227e+02 -6.25000e-01 2.88843e+03 2.87451e+03 2.09706e-03
5.10001e+02 -1.95833e+00 2.91810e+03 2.89929e+03 2.80596e-03
5.10775e+02 3.75000e-01 2.94510e+03 2.93174e+03 1.97501e-03
5.11549e+02 5.97222e-01 2.96865e+03 2.97418e+03 -8.08088e-04
5.12323e+02 -2.91667e-01 3.02510e+03 3.00174e+03 3.36650e-03
5.13097e+02 -6.94444e-02 3.06754e+03 3.05762e+03 1.40622e-03
5.13871e+02 -5.13889e-01 3.10876e+03 3.10462e+03 5.78493e-04
5.14644e+02 -5.13889e-01 3.15899e+03 3.14118e+03 2.45442e-03
5.15418e+02 -9.58333e-01 3.20199e+03 3.20729e+03 -7.18797e-04
5.16192e+02 -6.94444e-02 3.27043e+03 3.26762e+03 3.72714e-04
5.16965e+02 -1.51389e+00 3.32743e+03 3.30674e+03 2.70823e-03
5.17738e+02 -5.13889e-01 3.39176e+03 3.38296e+03 1.12879e-03
5.18512e+02 4.16667e-02 3.46076e+03 3.46329e+03 -3.17101e-04
5.19285e+02 1.37500e+00 3.52243e+03 3.52751e+03 -6.26537e-04
5.20058e+02 5.97222e-01 3.58310e+03 3.58451e+03 -1.71704e-04
5.20831e+02 -9.58333e-01 3.64554e+03 3.65407e+03 -1.01446e-03
5.21604e+02 -1.80556e-01 3.71899e+03 3.71696e+03 2.36852e-04
5.22377e+02 -1.51389e+00 3.78788e+03 3.78796e+03 -9.55057e-06
5.23150e+02 -1.06944e+00 3.87454e+03 3.86774e+03 7.63290e-04
5.23923e+02 4.86111e-01 3.92976e+03 3.93774e+03 -8.80260e-04
5.24696e+02 1.52778e-01 4.00043e+03 3.98307e+03 1.88893e-03
5.25468e+02 -5.13889e-01 4.05676e+03 4.07162e+03 -1.58784e-03
5.26241e+02 -2.91667e-01 4.14021e+03 4.14218e+03 -2.06816e-04
5.27013e+02 4.16667e-02 4.20043e+03 4.20718e+03 -6.97348e-04
5.27786e+02 -1.06944e+00 4.27699e+03 4.29240e+03 -1.56224e-03
5.28558e+02 -4.02778e-01 4.35621e+03 4.35118e+03 5.01490e-04
5.29330e+02 4.86111e-01 4.40243e+03 4.40385e+03 -1.39745e-04
5.30102e+02 1.52778e-01 4.48099e+03 4.48862e+03 -7.39751e-04
5.30875e+02 -6.94444e-02 4.54176e+03 4.53518e+03 6.29961e-04
5.31647e+02 1.15278e+00 4.62076e+03 4.59496e+03 2.43281e-03
5.32418e+02 -5.13889e-01 4.67143e+03 4.69085e+03 -1.80119e-03
5.33190e+02 -1.29167e+00 4.74065e+03 4.75629e+03 -1.42994e-03
5.33962e+02 3.75000e-01 4.79232e+03 4.81196e+03 -1.77624e-03
5.34734e+02 7.08333e-01 4.85632e+03 4.86574e+03 -8.41428e-04
5.35505e+02 -1.06944e+00 4.92654e+03 4.94718e+03 -1.81521e-03
5.36277e+02 5.97222e-01 4.96754e+03 4.99696e+03 -2.56452e-03
5.37049e+02 -6.94444e-02 5.04443e+03 5.04629e+03 -1.60198e-04
5.37820e+02 9.30556e-01 5.07943e+03 5.07985e+03 -3.56303e-05
5.38591e+02 -9.58333e-01 5.12854e+03 5.13207e+03 -2.98580e-04
5.39363e+02 4.16667e-02 5.18599e+03 5.19762e+03 -9.73601e-04
5.40134e+02 -1.51389e+00 5.21432e+03 5.22562e+03 -9.40334e-04
5.40905e+02 -1.84722e+00 5.28232e+03 5.26151e+03 1.71334e-03
5.41676e+02 -7.36111e-01 5.32210e+03 5.32362e+03 -1.24635e-04
5.42447e+02 1.52778e-01 5.34776e+03 5.35485e+03 -5.74877e-04
5.43218e+02 9.30556e-01 5.38188e+03 5.37874e+03 2.53413e-04
5.43988e+02 1.48611e+00 5.39743e+03 5.42362e+03 -2.10317e-03
5.44759e+02 8.19444e-01 5.44254e+03 5.43418e+03 6.67799e-04
5.45530e+02 -4.02778e-01 5.44054e+03 5.46696e+03 -2.10347e-03
5.46300e+02 -5.13889e-01 5.47110e+03 5.48251e+03 -9.05223e-04
5.47071e+02 -1.80556e-01 5.51254e+03 5.49529e+03 1.36109e-03
5.47841e+02 -6.25000e-01 5.50976e+03 5.50862e+03 8.97694e-05
5.48611e+02 9.30556e-01 5.52165e+03 5.52018e+03 1.15830e-04
5.49382e+02 -6.25000e-01 5.53499e+03 5.54307e+03 -6.33713e-04
5.50152e+02 -6.25000e-01 5.53888e+03 5.56240e+03 -1.84066e-03
5.50922e+02 -4.02778e-01 5.56210e+03 5.56185e+03 1.95193e-05
5.51692e+02 -1.80556e-01 5.56743e+03 5.56885e+03 -1.10491e-04
5.52462e+02 -1.06944e+00 5.56121e+03 5.57562e+03 -1.12418e-03
5.53232e+02 -5.13889e-01 5.57154e+03 5.56529e+03 4.87408e-04
5.54001e+02 -7.36111e-01 5.57476e+03 5.56385e+03 8.51170e-04
5.54771e+02 -4.02778e-01 5.59954e+03 5.59651e+03 2.34878e-04
5.55541e+02 -6.94444e-02 5.58510e+03 5.59062e+03 -4.29619e-04
5.56310e+02 1.52778e-01 5.59843e+03 5.60985e+03 -8.84763e-04
5.57080e+02 1.15278e+00 5.62765e+03 5.61896e+03 6.71620e-04
5.57849e+02 1.52778e-01 5.62276e+03 5.63818e+03 -1.18916e-03
5.58618e+02 2.63889e-01 5.64876e+03 5.66251e+03 -1.05591e-03
5.59388e+02 -4.02778e-01 5.65399e+03 5.66162e+03 -5.86321e-04
5.60157e+02 9.30556e-01 5.68499e+03 5.68396e+03 7.85352e-05
5.60926e+02 1.52778e-01 5.66399e+03 5.69996e+03 -2.74958e-03
5.61695e+02 -6.94444e-02 5.70032e+03 5.71485e+03 -1.10542e-03
5.62464e+02 -2.91667e-01 5.73899e+03 5.73751e+03 1.11418e-04
5.63233e+02 2.63889e-01 5.75210e+03 5.76874e+03 -1.25451e-03
5.64001e+02 5.97222e-01 5.78732e+03 5.78429e+03 2.27295e-04
5.64770e+02 5.97222e-01 5.81010e+03 5.82351e+03 -1.00182e-03
5.65539e+02 -1.06944e+00 5.84565e+03 5.83862e+03 5.22337e-04
5.66307e+02 -1.18056e+00 5.87476e+03 5.85951e+03 1.12860e-03
5.67076e+02 -1.80556e-01 5.90688e+03 5.91762e+03 -7.89636e-04
5.67844e+02 7.08333e-01 5.93165e+03 5.93629e+03 -3.39551e-04
5.68612e+02 2.63889e-01 5.99632e+03 5.99607e+03 1.81079e-05
5.69381e+02 2.63889e-01 6.03388e+03 6.01696e+03 1.21936e-03
5.70149e+02 5.97222e-01 6.05510e+03 6.05296e+03 1.53451e-04
5.70917e+02 -1.06944e+00 6.09943e+03 6.08385e+03 1.11080e-03
5.71685e+02 1.37500e+00 6.13110e+03 6.12896e+03 1.51568e-04
5.72453e+02 -1.40278e+00 6.14010e+03 6.13540e+03 3.32093e-04
5.73220e+02 -5.13889e-01 6.17321e+03 6.18296e+03 -6.85329e-04
5.73988e+02 -6.25000e-01 6.20321e+03 6.21462e+03 -7.98480e-04
5.74756e+02 7.08333e-01 6.20676e+03 6.20862e+03 -1.30219e-04
5.75523e+02 -7.36111e-01 6.23221e+03 6.24262e+03 -7.25199e-04
5.76291e+02 -1.80556e-01 6.23132e+03 6.24118e+03 -6.86711e-04
5.77058e+02 -6.94444e-02 6.27943e+03 6.26751e+03 8.24948e-04
5.77826e+02 9.30556e-01 6.29521e+03 6.31896e+03 -1.63563e-03
5.78593e+02 3.75000e-01 6.30676e+03 6.31274e+03 -4.11087e-04
5.79360e+02 -2.40278e+00 6.32121e+03 6.32240e+03 -8.20246e-05
5.80127e+02 1.52778e-01 6.34743e+03 6.35340e+03 -4.08440e-04
5.80894e+02 -1.18056e+00 6.38065e+03 6.39485e+03 -9.64883e-04
5.81661e+02 -1.80556e-01 6.42365e+03 6.43507e+03 -7.71159e-04
5.82428e+02 8.19444e-01 6.44399e+03 6.43418e+03 6.61436e-04
5.83195e+02 -5.13889e-01 6.43810e+03 6.44985e+03 -7.91834e-04
5.83962e+02 -4.02778e-01 6.45699e+03 6.49074e+03 -2.26396e-03
5.84728e+02 1.52778e-01 6.52999e+03 6.53562e+03 -3.74877e-04
5.85495e+02 4.16667e-02 6.55588e+03 6.55107e+03 3.18463e-04
5.86261e+02 -6.25000e-01 6.59176e+03 6.61262e+03 -1.37212e-03
5.87028e+02 1.15278e+00 6.61565e+03 6.61940e+03 -2.46148e-04
5.87794e+02 -4.02778e-01 6.65176e+03 6.65474e+03 -1.94002e-04
5.88560e+02 -5.13889e-01 6.68110e+03 6.67807e+03 1.96846e-04
5.89326e+02 -6.25000e-01 6.71299e+03 6.71651e+03 -2.28147e-04
5.90092e+02 7.08333e-01 6.74121e+03 6.75585e+03 -9.42170e-04
5.90858e+02 -8.47222e-01 6.77276e+03 6.78585e+03 -8.38037e-04
5.91624e+02 -8.47222e-01 6.85199e+03 6.84662e+03 3.39890e-04
5.92390e+02 -6.94444e-02 6.89332e+03 6.90785e+03 -9.14310e-04
5.93156e+02 -1.80556e-01 6.97565e+03 6.99362e+03 -1.11746e-03
5.93922e+02 -9.58333e-01 7.02254e+03 7.03640e+03 -8.56250e-04
5.94687e+02 -1.29167e+00 7.08699e+03 7.10507e+03 -1.10654e-03
5.95453e+02 -1.80556e-01 7.14299e+03 7.16662e+03 -1.43484e-03
5.96218e+02 9.30556e-01 7.20088e+03 7.22296e+03 -1.33001e-03
5.96984e+02 5.97222e-01 7.29376e+03 7.30162e+03 -4.67862e-04
5.97749e+02 -7.36111e-01 7.37899e+03 7.35718e+03 1.28515e-03
5.98514e+02 -1.80556e-01 7.45921e+03 7.45540e+03 2.21621e-04
5.99279e+02 2.63889e-01 7.55354e+03 7.55485e+03 -7.50597e-05
6.00044e+02 4.16667e-02 7.65699e+03 7.65518e+03 1.02421e-04
6.00809e+02 4.86111e-01 7.73888e+03 7.73985e+03 -5.45597e-05
6.01574e+02 1.52778e-01 7.82632e+03 7.83751e+03 -6.20765e-04
6.02339e+02 -6.25000e-01 7.93554e+03 7.96362e+03 -1.53410e-03
6.03104e+02 1.52778e-01 8.06932e+03 8.07885e+03 -5.12497e-04
6.03868e+02 -2.91667e-01 8.19132e+03 8.20074e+03 -4.98956e-04
6.04633e+02 -1.62500e+00 8.29876e+03 8.29574e+03 1.58449e-04
6.05397e+02 -6.94444e-02 8.41276e+03 8.42474e+03 -6.17601e-04
6.06162e+02 7.08333e-01 8.55288e+03 8.52885e+03 1.22189e-03
6.06926e+02 -8.47222e-01 8.68488e+03 8.70618e+03 -1.06399e-03
6.07690e+02 -5.13889e-01 8.83210e+03 8.81907e+03 6.41041e-04
6.08455e+02 -1.95833e+00 8.95821e+03 8.95229e+03 2.86872e-04
6.09219e+02 -1.40278e+00 9.08565e+03 9.08851e+03 -1.36719e-04
6.09983e+02 1.04167e+00 9.23321e+03 9.25396e+03 -9.75015e-04
6.10747e+02 2.63889e-01 9.35232e+03 9.37851e+03 -1.21473e-03
6.11511e+02 -2.91667e-01 9.52632e+03 9.51774e+03 3.91469e-04
6.12274e+02 4.86111e-01 9.67776e+03 9.66218e+03 6.99909e-04
6.13038e+02 -6.94444e-02 9.76699e+03 9.80196e+03 -1.55227e-03
6.13802e+02 8.19444e-01 9.92510e+03 9.96096e+03 -1.56648e-03
6.14565e+02 1.15278e+00 1.00991e+04 1.00953e+04 1.63701e-04
6.15329e+02 -8.47222e-01 1.02230e+04 1.02235e+04 -2.24187e-05
6.16092e+02 -5.13889e-01 1.03828e+04 1.03737e+04 3.77763e-04
6.16855e+02 -5.13889e-01 1.05471e+04 1.05211e+04 1.07301e-03
6.17618e+02 -8.47222e-01 1.06559e+04 1.06666e+04 -4.37875e-04
6.18382e+02 4.86111e-01 1.07951e+04 1.08117e+04 -6.68909e-04
6.19145e+02 4.16667e-02 1.09425e+04 1.09428e+04 -1.21270e-05
6.19908e+02 -1.80556e-01 1.10682e+04 1.10901e+04 -8.56927e-04
6.20671e+02 -6.94444e-02 1.11919e+04 1.12101e+04 -7.05448e-04
6.21433e+02 -5.13889e-01 1.13050e+04 1.13428e+04 -1.45198e-03
6.22196e+02 8.19444e-01 1.14635e+04 1.14628e+04 2.63116e-05
6.22959e+02 8.19444e-01 1.15982e+04 1.16018e+04 -1.36246e-04
6.23721e+02 -6.94444e-02 1.17245e+04 1.17044e+04 7.46611e-04
6.24484e+02 4.16667e-02 1.18483e+04 1.18834e+04 -1.28407e-03
6.25246e+02 4.86111e-01 1.19528e+04 1.19593e+04 -2.37127e-04
6.26009e+02 -1.06944e+00 1.20929e+04 1.20985e+04 -2.02446e-04
6.26771e+02 8.19444e-01 1.22104e+04 1.22293e+04 -6.70370e-04
6.27533e+02 -2.91667e-01 1.23424e+04 1.23502e+04 -2.72608e-04
6.28295e+02 5.97222e-01 1.24437e+04 1.24758e+04 -1.12222e-03
6.29057e+02 -7.36111e-01 1.25793e+04 1.26378e+04 -2.01584e-03
6.29819e+02 4.86111e-01 1.27178e+04 1.27416e+04 -8.14092e-04
6.30581e+02 -7.36111e-01 1.28415e+04 1.28466e+04 -1.71872e-04
6.31343e+02 -8.47222e-01 1.29489e+04 1.29755e+04 -8.92470e-04
6.32104e+02 1.26389e+00 1.30693e+04 1.30612e+04 2.70566e-04
6.32866e+02 -5.13889e-01 1.31817e+04 1.31754e+04 2.05959e-04
6.33627e+02 4.16667e-02 1.32753e+04 1.32865e+04 -3.66067e-04
6.34389e+02 -1.18056e+00 1.33563e+04 1.33590e+04 -8.57901e-05
6.35150e+02 1.15278e+00 1.34671e+04 1.34367e+04 9.80291e-04
6.35911e+02 -1.80556e-01 1.35529e+04 1.35392e+04 4.39047e-04
6.36673e+02 -2.91667e-01 1.36179e+04 1.36323e+04 -4.59516e-04
6.37434e+02 -2.06944e+00 1.37168e+04 1.37044e+04 3.91490e-04
6.38195e+02 -6.94444e-02 1.37349e+04 1.37936e+04 -1.85369e-03
6.38956e+02 5.97222e-01 1.38059e+04 1.38505e+04 -1.40201e-03
6.39717e+02 -1.18056e+00 1.38700e+04 1.38732e+04 -1.00004e-04
6.40477e+02 3.75000e-01 1.39133e+04 1.39112e+04 6.67708e-05
6.41238e+02 -6.25000e-01 1.39578e+04 1.39690e+04 -3.48159e-04
6.41999e+02 2.63889e-01 1.39900e+04 1.40007e+04 -3.33593e-04
6.42759e+02 -2.91667e-01 1.40331e+04 1.40552e+04 -6.82881e-04
6.43520e+02 -6.94444e-02 1.40820e+04 1.40765e+04 1.68798e-04
6.44280e+02 -1.80556e-01 1.40690e+04 1.41096e+04 -1.25265e-03
6.45041e+02 -1.80556e-01 1.41110e+04 1.41215e+04 -3.23889e-04
6.45801e+02 -7.36111e-01 1.41279e+04 1.41460e+04 -5.55502e-04
6.46561e+02 5.97222e-01 1.41378e+04 1.41350e+04 8.61954e-05
6.47321e+02 -8.47222e-01 1.41917e+04 1.41566e+04 1.07318e-03
6.48081e+02 4.16667e-02 1.41665e+04 1.42091e+04 -1.30180e-03
6.48841e+02 -2.91667e-01 1.41937e+04 1.42071e+04 -4.10318e-04
6.49601e+02 -4.02778e-01 1.42044e+04 1.42144e+04 -3.04781e-04
6.50360e+02 4.86111e-01 1.42088e+04 1.41771e+04 9.69864e-04
6.51120e+02 -5.13889e-01 1.41901e+04 1.42101e+04 -6.10807e-04
6.51880e+02 -1.80556e-01 1.42057e+04 1.42016e+04 1.23153e-04
6.52639e+02 -8.47222e-01 1.41983e+04 1.42256e+04 -8.34363e-04
6.53399e+02 -9.58333e-01 1.41810e+04 1.42086e+04 -8.45564e-04
6.54158e+02 -5.13889e-01 1.42219e+04 1.42382e+04 -4.97621e-04
6.54917e+02 -4.02778e-01 1.42907e+04 1.43542e+04 -1.92628e-03
6.55676e+02 -6.25000e-01 1.47132e+04 1.47394e+04 -7.72470e-04
6.56435e+02 4.86111e-01 1.47178e+04 1.47368e+04 -5.62768e-04
6.57194e+02 8.19444e-01 1.45003e+04 1.44791e+04 6.36955e-04
6.57953e+02 -2.91667e-01 1.43028e+04 1.42970e+04 1.76314e-04
6.58712e+02 -1.51389e+00 1.42807e+04 1.43154e+04 -1.05540e-03
6.59471e+02 -6.94444e-02 1.42871e+04 1.43093e+04 -6.74133e-04
6.60230e+02 1.04167e+00 1.43045e+04 1.43438e+04 -1.19179e-03
6.60988e+02 -1.80556e-01 1.43614e+04 1.43122e+04 1.49188e-03
6.61747e+02 -4.02778e-01 1.43819e+04 1.43796e+04 6.79474e-05
6.62505e+02 2.63889e-01 1.44593e+04 1.44066e+04 1.58563e-03
6.63264e+02 1.48611e+00 1.44714e+04 1.44912e+04 -5.92364e-04
6.64022e+02 1.26389e+00 1.45024e+04 1.45142e+04 -3.51757e-04
6.64780e+02 -5.13889e-01 1.45449e+04 1.45542e+04 -2.77755e-04
6.65538e+02 -5.13889e-01 1.45874e+04 1.46056e+04 -5.41325e-04
6.66296e+02 -8.47222e-01 1.46662e+04 1.46806e+04 -4.26671e-04
6.67054e+02 4.16667e-02 1.47097e+04 1.47177e+04 -2.38591e-04
6.67812e+02 -1.06944e+00 1.47674e+04 1.48222e+04 -1.60705e-03
6.68570e+02 1.37500e+00 1.48774e+04 1.48884e+04 -3.20207e-04
6.69327e+02 -7.36111e-01 1.49590e+04 1.49650e+04 -1.73344e-04
6.70085e+02 -6.94444e-02 1.50119e+04 1.50125e+04 -1.84826e-05
6.70843e+02 -8.47222e-01 1.51045e+04 1.51382e+04 -9.66075e-04
6.71600e+02 -4.02778e-01 1.52423e+04 1.52175e+04 7.07334e-04
6.72357e+02 -6.94444e-02 1.53080e+04 1.53087e+04 -2.12772e-05
6.73115e+02 -5.13889e-01 1.54042e+04 1.53958e+04 2.35783e-04
6.73872e+02 1.48611e+00 1.55247e+04 1.55108e+04 3.86412e-04
6.74629e+02 3.75000e-01 1.56204e+04 1.56693e+04 -1.35640e-03
6.75386e+02 1.52778e-01 1.57565e+04 1.57638e+04 -2.01317e-04
6.76143e+02 4.86111e-01 1.59087e+04 1.58965e+04 3.31519e-04
6.76900e+02 -1.80556e-01 1.60551e+04 1.60626e+04 -2.03578e-04
6.77657e+02 4.16667e-02 1.61640e+04 1.62026e+04 -1.03691e-03
6.78413e+02 1.59722e+00 1.62935e+04 1.63033e+04 -2.59828e-04
6.79170e+02 -1.29167e+00 1.64418e+04 1.64751e+04 -8.78778e-04
6.79927e+02 -8.47222e-01 1.66083e+04 1.66016e+04 1.75081e-04
6.80683e+02 2.63889e-01 1.67164e+04 1.67528e+04 -9.45094e-04
6.81439e+02 -2.91667e-01 1.69031e+04 1.69123e+04 -2.36166e-04
6.82196e+02 -2.91667e-01 1.70598e+04 1.70606e+04 -2.19206e-05
6.82952e+02 -6.25000e-01 1.71885e+04 1.72025e+04 -3.52873e-04
6.83708e+02 4.16667e-02 1.72702e+04 1.73350e+04 -1.62523e-03
6.84464e+02 -4.02778e-01 1.75059e+04 1.75406e+04 -8.61221e-04
6.85220e+02 -1.51389e+00 1.77238e+04 1.77128e+04 2.67556e-04
6.85976e+02 -2.91667e-01 1.78612e+04 1.79070e+04 -1.11097e-03
6.86732e+02 3.75000e-01 1.80787e+04 1.80486e+04 7.21957e-04
6.87488e+02 -8.47222e-01 1.82332e+04 1.82656e+04 -7.71407e-04
6.88243e+02 -1.80556e-01 1.84392e+04 1.84813e+04 -9.90040e-04
6.88999e+02 -4.02778e-01 1.86034e+04 1.86358e+04 -7.56088e-04
6.89754e+02 -6.25000e-01 1.87501e+04 1.87737e+04 -5.47167e-04
6.90510e+02 1.04167e+00 1.89714e+04 1.90384e+04 -1.53051e-03
6.91265e+02 8.19444e-01 1.92099e+04 1.92458e+04 -8.12530e-04
6.92020e+02 -2.91667e-01 1.93897e+04 1.93992e+04 -2.13350e-04
6.92775e+02 -8.47222e-01 1.95779e+04 1.95784e+04 -1.17070e-05
6.93530e+02 5.97222e-01 1.97450e+04 1.97680e+04 -5.05000e-04
6.94285e+02 -1.06944e+00 1.99649e+04 1.99681e+04 -6.94792e-05
6.95040e+02 -8.47222e-01 2.01458e+04 2.01798e+04 -7.34103e-04
6.95795e+02 3.75000e-01 2.02727e+04 2.03731e+04 -2.14592e-03
6.96550e+02 2.63889e-01 2.04723e+04 2.04895e+04 -3.64610e-04
6.97304e+02 -6.94444e-02 2.07272e+04 2.07068e+04 4.26832e-04
6.98059e+02 -5.13889e-01 2.08577e+04 2.08696e+04 -2.49206e-04
6.98813e+02 -1.40278e+00 2.09680e+04 2.10303e+04 -1.28849e-03
6.99568e+02 -7.36111e-01 2.11524e+04 2.11458e+04 1.35183e-04
7.00322e+02 -6.94444e-02 2.13264e+04 2.13656e+04 -7.97426e-04
7.01076e+02 -6.25000e-01 2.15025e+04 2.15177e+04 -3.06770e-04
7.01831e+02 1.70833e+00 2.15574e+04 2.15975e+04 -8.06830e-04
7.02585e+02 -6.94444e-02 2.17498e+04 2.17601e+04 -2.05730e-04
7.03339e+02 5.97222e-01 2.19178e+04 2.19597e+04 -8.30895e-04
7.04092e+02 1.04167e+00 2.20445e+04 2.21053e+04 -1.19523e-03
7.04846e+02 2.63889e-01 2.21530e+04 2.21740e+04 -4.10957e-04
7.05600e+02 4.16667e-02 2.22495e+04 2.22851e+04 -6.92924e-04
7.06354e+02 -2.91667e-01 2.24342e+04 2.24690e+04 -6.72182e-04
7.07107e+02 -1.51389e+00 2.25753e+04 2.26303e+04 -1.05618e-03
7.07861e+02 -6.94444e-02 2.26225e+04 2.26478e+04 -4.85528e-04
7.08614e+02 -5.13889e-01 2.26954e+04 2.27132e+04 -3.39519e-04
7.09367e+02 7.08333e-01 2.28142e+04 2.28201e+04 -1.11562e-04
7.10121e+02 -1.62500e+00 2.29265e+04 2.30101e+04 -1.57927e-03
7.10874e+02 4.86111e-01 2.29844e+04 2.30575e+04 -1.37876e-03
7.11627e+02 8.19444e-01 2.29850e+04 2.30557e+04 -1.33479e-03
7.12380e+02 1.04167e+00 2.30649e+04 2.31323e+04 -1.26761e-03
7.13133e+02 1.52778e-01 2.32087e+04 2.32435e+04 -6.51857e-04
7.13886e+02 -1.06944e+00 2.32720e+04 2.33002e+04 -5.25813e-04
7.14638e+02 -4.02778e-01 2.32909e+04 2.32708e+04 3.73603e-04
7.15391e+02 -2.91667e-01 2.32834e+04 2.32730e+04 1.95375e-04
7.16143e+02 -1.29167e+00 2.33182e+04 2.33203e+04 -3.87976e-05
7.16896e+02 -1.80556e-01 2.33241e+04 2.33406e+04 -3.07636e-04
7.17648e+02 3.75000e-01 2.32874e+04 2.33351e+04 -8.87539e-04
7.18401e+02 4.86111e-01 2.31134e+04 2.32076e+04 -1.76633e-03
7.19153e+02 -4.02778e-01 2.30834e+04 2.31083e+04 -4.67480e-04
7.19905e+02 -1.06944e+00 2.30063e+04 2.30784e+04 -1.35854e-03
7.20657e+02 -7.36111e-01 2.30032e+04 2.30375e+04 -6.47177e-04
7.21409e+02 -7.36111e-01 2.28643e+04 2.28690e+04 -8.81012e-05
7.22161e+02 3.75000e-01 2.27840e+04 2.27701e+04 2.65356e-04
7.22913e+02 8.19444e-01 2.27429e+04 2.27692e+04 -5.02055e-04
7.23664e+02 2.63889e-01 2.27888e+04 2.27994e+04 -2.02705e-04
7.24416e+02 -8.47222e-01 2.27761e+04 2.27900e+04 -2.64213e-04
7.25168e+02 9.30556e-01 2.27282e+04 2.27965e+04 -1.30329e-03
7.25919e+02 -1.51389e+00 2.27913e+04 2.28133e+04 -4.18457e-04
