x_1E-4M 1E-4M_mean x_2E-4M 2E-4M_mean x_3E-4M 3E-4M_mean x_4E-4M 4E-4M_mean x_5E-4M 5E-4M_mean x_5E-3M 5E-3M_mean
2.79222829e+02 2.78549679e-01 2.79222829e+02 3.88203084e-01 2.79222829e+02 2.21639017e-01 2.79222829e+02 2.44221846e-01 2.79222829e+02 6.71966789e-01 2.79222829e+02 1.04045941e+00
2.80018188e+02 2.81287941e-01 2.80018188e+02 3.91476870e-01 2.80018188e+02 2.26230981e-01 2.80018188e+02 2.50075477e-01 2.80018188e+02 6.77252626e-01 2.80018188e+02 1.08501845e+00
2.80813479e+02 2.79596904e-01 2.80813479e+02 3.89124353e-01 2.80813479e+02 2.26521444e-01 2.80813479e+02 2.51562030e-01 2.80813479e+02 6.76583276e-01 2.80813479e+02 1.13109157e+00
2.81608701e+02 2.79424125e-01 2.81608701e+02 3.90304822e-01 2.81608701e+02 2.29219845e-01 2.81608701e+02 2.54785190e-01 2.81608701e+02 6.80737450e-01 2.81608701e+02 1.18079712e+00
2.82403855e+02 2.80880669e-01 2.82403855e+02 3.93444910e-01 2.82403855e+02 2.32929834e-01 2.82403855e+02 2.59767955e-01 2.82403855e+02 6.86321917e-01 2.82403855e+02 1.22921748e+00
2.83198941e+02 2.82536496e-01 2.83198941e+02 3.96414739e-01 2.83198941e+02 2.38091139e-01 2.83198941e+02 2.65416225e-01 2.83198941e+02 6.92539808e-01 2.83198941e+02 1.28228292e+00
2.83993958e+02 2.83049702e-01 2.83993958e+02 3.96893770e-01 2.83993958e+02 2.40360341e-01 2.83993958e+02 2.69043245e-01 2.83993958e+02 6.95856365e-01 2.83993958e+02 1.33463747e+00
2.84788907e+02 2.83845939e-01 2.84788907e+02 3.98764146e-01 2.84788907e+02 2.43352887e-01 2.84788907e+02 2.73208412e-01 2.84788907e+02 7.00391274e-01 2.84788907e+02 1.38886051e+00
2.85583787e+02 2.86717592e-01 2.85583787e+02 4.02492572e-01 2.85583787e+02 2.48231575e-01 2.85583787e+02 2.79396989e-01 2.85583787e+02 7.07824883e-01 2.85583787e+02 1.44658890e+00
2.86378599e+02 2.87803986e-01 2.86378599e+02 4.05529584e-01 2.86378599e+02 2.52527428e-01 2.86378599e+02 2.83955227e-01 2.86378599e+02 7.14377445e-01 2.86378599e+02 1.50268487e+00
2.87173342e+02 2.88960231e-01 2.87173342e+02 4.08463971e-01 2.87173342e+02 2.56962178e-01 2.87173342e+02 2.90017840e-01 2.87173342e+02 7.21233687e-01 2.87173342e+02 1.56168552e+00
2.87968017e+02 2.89983262e-01 2.87968017e+02 4.10365139e-01 2.87968017e+02 2.60911681e-01 2.87968017e+02 2.95424358e-01 2.87968017e+02 7.26617106e-01 2.87968017e+02 1.62088742e+00
2.88762623e+02 2.91100569e-01 2.88762623e+02 4.14096603e-01 2.88762623e+02 2.65571591e-01 2.88762623e+02 3.01549818e-01 2.88762623e+02 7.34068855e-01 2.88762623e+02 1.68060612e+00
