x_1E-4M 1E-4M_mean x_2E-4M 2E-4M_mean x_3E-4M 3E-4M_mean x_4E-4M 4E-4M_mean x_5E-4M 5E-4M_mean x_5E-3M 5E-3M_mean
3.02260e+02 3.21268e-01 3.02260e+02 4.74263e-01 3.02260e+02 3.62610e-01 3.02260e+02 4.25559e-01 3.02260e+02 8.78131e-01 3.02260e+02 2.46553e+00
3.03054e+02 3.22931e-01 3.03054e+02 4.77623e-01 3.03054e+02 3.68327e-01 3.03054e+02 4.33459e-01 3.03054e+02 8.88065e-01 3.03054e+02 2.46384e+00
3.03847e+02 3.23563e-01 3.03847e+02 4.80691e-01 3.03847e+02 3.73304e-01 3.03847e+02 4.39012e-01 3.03847e+02 8.96271e-01 3.03847e+02 2.46561e+00
3.04640e+02 3.26264e-01 3.04640e+02 4.83805e-01 3.04640e+02 3.79200e-01 3.04640e+02 4.46681e-01 3.04640e+02 9.04111e-01 3.04640e+02 2.47090e+00
3.05433e+02 3.27614e-01 3.05433e+02 4.86808e-01 3.05433e+02 3.84499e-01 3.05433e+02 4.53819e-01 3.05433e+02 9.11370e-01 3.05433e+02 2.48732e+00
3.06227e+02 3.29297e-01 3.06227e+02 4.90156e-01 3.06227e+02 3.89889e-01 3.06227e+02 4.60420e-01 3.06227e+02 9.19068e-01 3.06227e+02 2.49256e+00
3.07020e+02 3.29781e-01 3.07020e+02 4.92748e-01 3.07020e+02 3.94039e-01 3.07020e+02 4.66726e-01 3.07020e+02 9.27676e-01 3.07020e+02 2.52247e+00
3.07813e+02 3.31899e-01 3.07813e+02 4.96728e-01 3.07813e+02 4.00186e-01 3.07813e+02 4.74236e-01 3.07813e+02 9.36082e-01 3.07813e+02 2.53869e+00
3.08605e+02 3.34347e-01 3.08605e+02 5.01794e-01 3.08605e+02 4.06872e-01 3.08605e+02 4.82607e-01 3.08605e+02 9.46996e-01 3.08605e+02 2.54330e+00
3.09398e+02 3.37028e-01 3.09398e+02 5.05486e-01 3.09398e+02 4.11909e-01 3.09398e+02 4.89552e-01 3.09398e+02 9.54268e-01 3.09398e+02 2.56091e+00
3.10191e+02 3.37224e-01 3.10191e+02 5.08890e-01 3.10191e+02 4.16100e-01 3.10191e+02 4.95798e-01 3.10191e+02 9.62811e-01 3.10191e+02 2.55154e+00
3.10984e+02 3.39548e-01 3.10984e+02 5.12849e-01 3.10984e+02 4.21735e-01 3.10984e+02 5.01925e-01 3.10984e+02 9.70350e-01 3.10984e+02 2.52415e+00
3.11776e+02 3.40834e-01 3.11776e+02 5.13758e-01 3.11776e+02 4.24723e-01 3.11776e+02 5.06403e-01 3.11776e+02 9.74433e-01 3.11776e+02 2.48976e+00
3.12569e+02 3.40380e-01 3.12569e+02 5.13026e-01 3.12569e+02 4.26288e-01 3.12569e+02 5.09231e-01 3.12569e+02 9.75436e-01 3.12569e+02 2.47542e+00
3.13361e+02 3.40501e-01 3.13361e+02 5.14101e-01 3.13361e+02 4.29164e-01 3.13361e+02 5.11737e-01 3.13361e+02 9.79226e-01 3.13361e+02 2.51535e+00
3.14154e+02 3.41717e-01 3.14154e+02 5.16954e-01 3.14154e+02 4.32960e-01 3.14154e+02 5.17584e-01 3.14154e+02 9.86296e-01 3.14154e+02 2.55346e+00
3.14946e+02 3.43150e-01 3.14946e+02 5.19713e-01 3.14946e+02 4.35917e-01 3.14946e+02 5.20199e-01 3.14946e+02 9.91248e-01 3.14946e+02 2.58339e+00
3.15738e+02 3.43451e-01 3.15738e+02 5.21062e-01 3.15738e+02 4.37531e-01 3.15738e+02 5.22984e-01 3.15738e+02 9.93043e-01 3.15738e+02 2.57926e+00
3.16530e+02 3.44498e-01 3.16530e+02 5.22636e-01 3.16530e+02 4.38612e-01 3.16530e+02 5.24320e-01 3.16530e+02 9.94780e-01 3.16530e+02 2.59430e+00
3.17323e+02 3.44163e-01 3.17323e+02 5.22322e-01 3.17323e+02 4.38564e-01 3.17323e+02 5.24112e-01 3.17323e+02 9.94893e-01 3.17323e+02 2.60077e+00
3.18115e+02 3.45203e-01 3.18115e+02 5.22449e-01 3.18115e+02 4.38916e-01 3.18115e+02 5.23345e-01 3.18115e+02 9.95478e-01 3.18115e+02 2.58616e+00
3.18907e+02 3.44455e-01 3.18907e+02 5.22451e-01 3.18907e+02 4.37840e-01 3.18907e+02 5.22643e-01 3.18907e+02 9.93174e-01 3.18907e+02 2.58329e+00
3.19698e+02 3.43783e-01 3.19698e+02 5.20878e-01 3.19698e+02 4.35756e-01 3.19698e+02 5.19842e-01 3.19698e+02 9.89163e-01 3.19698e+02 2.56426e+00
3.20490e+02 3.43709e-01 3.20490e+02 5.19724e-01 3.20490e+02 4.34117e-01 3.20490e+02 5.18211e-01 3.20490e+02 9.86528e-01 3.20490e+02 2.54867e+00
3.21282e+02 3.42355e-01 3.21282e+02 5.18018e-01 3.21282e+02 4.31967e-01 3.21282e+02 5.14976e-01 3.21282e+02 9.82661e-01 3.21282e+02 2.53105e+00
3.22074e+02 3.42168e-01 3.22074e+02 5.17019e-01 3.22074e+02 4.31051e-01 3.22074e+02 5.13341e-01 3.22074e+02 9.80747e-01 3.22074e+02 2.52650e+00
3.22865e+02 3.40360e-01 3.22865e+02 5.15635e-01 3.22865e+02 4.27775e-01 3.22865e+02 5.09897e-01 3.22865e+02 9.74464e-01 3.22865e+02 2.51509e+00
3.23657e+02 3.40677e-01 3.23657e+02 5.14311e-01 3.23657e+02 4.26325e-01 3.23657e+02 5.08021e-01 3.23657e+02 9.73166e-01 3.23657e+02 2.49781e+00
3.24448e+02 3.40329e-01 3.24448e+02 5.12925e-01 3.24448e+02 4.25305e-01 3.24448e+02 5.06578e-01 3.24448e+02 9.71386e-01 3.24448e+02 2.49460e+00
3.25240e+02 3.39685e-01 3.25240e+02 5.12823e-01 3.25240e+02 4.25843e-01 3.25240e+02 5.07381e-01 3.25240e+02 9.70598e-01 3.25240e+02 2.49731e+00
3.26031e+02 3.39916e-01 3.26031e+02 5.12611e-01 3.26031e+02 4.25724e-01 3.26031e+02 5.06554e-01 3.26031e+02 9.70286e-01 3.26031e+02 2.48756e+00
3.26823e+02 3.38747e-01 3.26823e+02 5.11845e-01 3.26823e+02 4.25920e-01 3.26823e+02 5.06445e-01 3.26823e+02 9.70040e-01 3.26823e+02 2.48741e+00
3.27614e+02 3.39508e-01 3.27614e+02 5.11891e-01 3.27614e+02 4.27079e-01 3.27614e+02 5.09343e-01 3.27614e+02 9.70980e-01 3.27614e+02 2.48522e+00
3.28405e+02 3.39482e-01 3.28405e+02 5.13075e-01 3.28405e+02 4.28597e-01 3.28405e+02 5.11054e-01 3.28405e+02 9.73755e-01 3.28405e+02 2.47851e+00
3.29196e+02 3.39824e-01 3.29196e+02 5.13823e-01 3.29196e+02 4.31020e-01 3.29196e+02 5.14921e-01 3.29196e+02 9.77176e-01 3.29196e+02 2.46901e+00
3.29987e+02 3.41282e-01 3.29987e+02 5.16194e-01 3.29987e+02 4.35183e-01 3.29987e+02 5.19300e-01 3.29987e+02 9.81668e-01 3.29987e+02 2.47355e+00
3.30778e+02 3.41995e-01 3.30778e+02 5.18338e-01 3.30778e+02 4.38828e-01 3.30778e+02 5.23940e-01 3.30778e+02 9.87783e-01 3.30778e+02 2.47471e+00
3.31569e+02 3.42830e-01 3.31569e+02 5.21194e-01 3.31569e+02 4.43521e-01 3.31569e+02 5.30689e-01 3.31569e+02 9.94071e-01 3.31569e+02 2.49468e+00
3.32360e+02 3.45012e-01 3.32360e+02 5.24664e-01 3.32360e+02 4.48297e-01 3.32360e+02 5.36526e-01 3.32360e+02 1.00227e+00 3.32360e+02 2.50875e+00
3.33150e+02 3.45604e-01 3.33150e+02 5.28926e-01 3.33150e+02 4.53936e-01 3.33150e+02 5.42643e-01 3.33150e+02 1.00858e+00 3.33150e+02 2.52557e+00
3.33941e+02 3.48193e-01 3.33941e+02 5.33256e-01 3.33941e+02 4.59705e-01 3.33941e+02 5.49653e-01 3.33941e+02 1.01850e+00 3.33941e+02 2.54114e+00
3.34731e+02 3.52095e-01 3.34731e+02 5.39177e-01 3.34731e+02 4.65684e-01 3.34731e+02 5.57983e-01 3.34731e+02 1.02840e+00 3.34731e+02 2.54206e+00
3.35522e+02 3.53558e-01 3.35522e+02 5.42499e-01 3.35522e+02 4.70329e-01 3.35522e+02 5.63555e-01 3.35522e+02 1.03720e+00 3.35522e+02 2.55243e+00
3.36312e+02 3.54858e-01 3.36312e+02 5.45095e-01 3.36312e+02 4.74326e-01 3.36312e+02 5.68785e-01 3.36312e+02 1.04501e+00 3.36312e+02 2.55965e+00
3.37103e+02 3.57446e-01 3.37103e+02 5.47778e-01 3.37103e+02 4.77953e-01 3.37103e+02 5.74005e-01 3.37103e+02 1.05483e+00 3.37103e+02 2.55739e+00
3.37893e+02 3.58440e-01 3.37893e+02 5.50096e-01 3.37893e+02 4.81499e-01 3.37893e+02 5.79095e-01 3.37893e+02 1.05929e+00 3.37893e+02 2.55156e+00
3.38683e+02 3.58875e-01 3.38683e+02 5.52810e-01 3.38683e+02 4.84775e-01 3.38683e+02 5.84457e-01 3.38683e+02 1.06592e+00 3.38683e+02 2.53943e+00
3.39473e+02 3.59460e-01 3.39473e+02 5.53832e-01 3.39473e+02 4.88978e-01 3.39473e+02 5.88446e-01 3.39473e+02 1.07006e+00 3.39473e+02 2.51977e+00
3.40264e+02 3.60622e-01 3.40264e+02 5.55428e-01 3.40264e+02 4.92081e-01 3.40264e+02 5.92458e-01 3.40264e+02 1.07459e+00 3.40264e+02 2.50549e+00
3.41054e+02 3.62144e-01 3.41054e+02 5.56958e-01 3.41054e+02 4.95000e-01 3.41054e+02 5.96044e-01 3.41054e+02 1.07746e+00 3.41054e+02 2.48848e+00
3.41844e+02 3.62759e-01 3.41844e+02 5.59244e-01 3.41844e+02 4.98281e-01 3.41844e+02 6.00452e-01 3.41844e+02 1.08290e+00 3.41844e+02 2.48319e+00
3.42633e+02 3.62786e-01 3.42633e+02 5.59620e-01 3.42633e+02 4.99063e-01 3.42633e+02 6.02315e-01 3.42633e+02 1.08372e+00 3.42633e+02 2.46250e+00
3.43423e+02 3.63291e-01 3.43423e+02 5.59963e-01 3.43423e+02 5.00911e-01 3.43423e+02 6.04310e-01 3.43423e+02 1.08671e+00 3.43423e+02 2.43930e+00
3.44213e+02 3.64724e-01 3.44213e+02 5.62137e-01 3.44213e+02 5.03075e-01 3.44213e+02 6.06125e-01 3.44213e+02 1.08950e+00 3.44213e+02 2.42738e+00
3.45003e+02 3.64335e-01 3.45003e+02 5.61217e-01 3.45003e+02 5.03262e-01 3.45003e+02 6.06701e-01 3.45003e+02 1.08964e+00 3.45003e+02 2.41133e+00
3.45792e+02 3.62877e-01 3.45792e+02 5.61809e-01 3.45792e+02 5.02659e-01 3.45792e+02 6.06443e-01 3.45792e+02 1.08794e+00 3.45792e+02 2.38400e+00
3.46582e+02 3.64293e-01 3.46582e+02 5.61939e-01 3.46582e+02 5.03099e-01 3.46582e+02 6.06583e-01 3.46582e+02 1.08895e+00 3.46582e+02 2.36822e+00
3.47371e+02 3.63207e-01 3.47371e+02 5.61244e-01 3.47371e+02 5.02048e-01 3.47371e+02 6.05783e-01 3.47371e+02 1.08583e+00 3.47371e+02 2.34188e+00
3.48161e+02 3.63480e-01 3.48161e+02 5.60265e-01 3.48161e+02 5.01169e-01 3.48161e+02 6.04330e-01 3.48161e+02 1.08284e+00 3.48161e+02 2.33958e+00
3.48950e+02 3.62224e-01 3.48950e+02 5.58762e-01 3.48950e+02 4.99429e-01 3.48950e+02 6.01804e-01 3.48950e+02 1.08075e+00 3.48950e+02 2.30792e+00
3.49739e+02 3.60877e-01 3.49739e+02 5.56538e-01 3.49739e+02 4.96668e-01 3.49739e+02 5.97651e-01 3.49739e+02 1.07615e+00 3.49739e+02 2.28998e+00
3.50528e+02 3.60438e-01 3.50528e+02 5.55331e-01 3.50528e+02 4.93705e-01 3.50528e+02 5.94738e-01 3.50528e+02 1.07169e+00 3.50528e+02 2.27347e+00
3.51317e+02 3.59074e-01 3.51317e+02 5.53705e-01 3.51317e+02 4.90621e-01 3.51317e+02 5.90264e-01 3.51317e+02 1.06719e+00 3.51317e+02 2.23774e+00
3.52106e+02 3.57747e-01 3.52106e+02 5.51974e-01 3.52106e+02 4.87256e-01 3.52106e+02 5.85904e-01 3.52106e+02 1.05983e+00 3.52106e+02 2.20429e+00
3.52895e+02 3.57250e-01 3.52895e+02 5.49908e-01 3.52895e+02 4.84302e-01 3.52895e+02 5.80967e-01 3.52895e+02 1.05449e+00 3.52895e+02 2.17270e+00
3.53684e+02 3.55275e-01 3.53684e+02 5.45456e-01 3.53684e+02 4.77924e-01 3.53684e+02 5.74328e-01 3.53684e+02 1.04654e+00 3.53684e+02 2.15915e+00
3.54473e+02 3.52721e-01 3.54473e+02 5.42185e-01 3.54473e+02 4.72646e-01 3.54473e+02 5.67358e-01 3.54473e+02 1.03704e+00 3.54473e+02 2.13877e+00
3.55262e+02 3.50983e-01 3.55262e+02 5.38305e-01 3.55262e+02 4.67023e-01 3.55262e+02 5.59911e-01 3.55262e+02 1.02844e+00 3.55262e+02 2.11923e+00
3.56051e+02 3.48506e-01 3.56051e+02 5.34009e-01 3.56051e+02 4.60976e-01 3.56051e+02 5.51970e-01 3.56051e+02 1.01784e+00 3.56051e+02 2.10608e+00
3.56839e+02 3.46698e-01 3.56839e+02 5.30282e-01 3.56839e+02 4.55425e-01 3.56839e+02 5.43707e-01 3.56839e+02 1.00838e+00 3.56839e+02 2.10247e+00
3.57628e+02 3.43247e-01 3.57628e+02 5.25174e-01 3.57628e+02 4.47261e-01 3.57628e+02 5.34178e-01 3.57628e+02 9.96872e-01 3.57628e+02 2.08929e+00
3.58416e+02 3.41937e-01 3.58416e+02 5.21283e-01 3.58416e+02 4.41414e-01 3.58416e+02 5.25235e-01 3.58416e+02 9.86484e-01 3.58416e+02 2.08372e+00
3.59205e+02 3.39410e-01 3.59205e+02 5.17120e-01 3.59205e+02 4.33019e-01 3.59205e+02 5.14691e-01 3.59205e+02 9.74253e-01 3.59205e+02 2.07592e+00
3.59993e+02 3.36243e-01 3.59993e+02 5.11810e-01 3.59993e+02 4.24759e-01 3.59993e+02 5.04443e-01 3.59993e+02 9.61799e-01 3.59993e+02 2.06551e+00
3.60781e+02 3.34619e-01 3.60781e+02 5.07085e-01 3.60781e+02 4.18800e-01 3.60781e+02 4.95100e-01 3.60781e+02 9.50922e-01 3.60781e+02 2.05046e+00
3.61569e+02 3.31160e-01 3.61569e+02 5.02069e-01 3.61569e+02 4.09545e-01 3.61569e+02 4.84482e-01 3.61569e+02 9.37416e-01 3.61569e+02 2.02138e+00
3.62357e+02 3.28438e-01 3.62357e+02 4.96158e-01 3.62357e+02 4.01754e-01 3.62357e+02 4.73176e-01 3.62357e+02 9.22899e-01 3.62357e+02 1.99689e+00
3.63145e+02 3.25067e-01 3.63145e+02 4.90310e-01 3.63145e+02 3.90778e-01 3.63145e+02 4.59836e-01 3.63145e+02 9.06977e-01 3.63145e+02 1.96331e+00
3.63933e+02 3.21737e-01 3.63933e+02 4.83369e-01 3.63933e+02 3.80842e-01 3.63933e+02 4.46757e-01 3.63933e+02 8.90047e-01 3.63933e+02 1.93154e+00
3.64721e+02 3.17438e-01 3.64721e+02 4.75853e-01 3.64721e+02 3.70460e-01 3.64721e+02 4.34011e-01 3.64721e+02 8.74563e-01 3.64721e+02 1.91304e+00
3.65509e+02 3.14913e-01 3.65509e+02 4.70950e-01 3.65509e+02 3.61744e-01 3.65509e+02 4.22238e-01 3.65509e+02 8.60022e-01 3.65509e+02 1.90647e+00
3.66297e+02 3.12333e-01 3.66297e+02 4.65899e-01 3.66297e+02 3.53425e-01 3.66297e+02 4.10302e-01 3.66297e+02 8.47175e-01 3.66297e+02 1.89246e+00
3.67085e+02 3.09386e-01 3.67085e+02 4.61204e-01 3.67085e+02 3.44961e-01 3.67085e+02 3.99656e-01 3.67085e+02 8.33705e-01 3.67085e+02 1.87336e+00
3.67872e+02 3.06262e-01 3.67872e+02 4.55244e-01 3.67872e+02 3.34927e-01 3.67872e+02 3.86198e-01 3.67872e+02 8.19585e-01 3.67872e+02 1.84356e+00
3.68660e+02 3.03786e-01 3.68660e+02 4.50145e-01 3.68660e+02 3.27146e-01 3.68660e+02 3.75656e-01 3.68660e+02 8.05140e-01 3.68660e+02 1.80688e+00
3.69447e+02 3.01069e-01 3.69447e+02 4.44527e-01 3.69447e+02 3.17073e-01 3.69447e+02 3.63159e-01 3.69447e+02 7.90290e-01 3.69447e+02 1.76370e+00
3.70235e+02 2.97113e-01 3.70235e+02 4.37590e-01 3.70235e+02 3.07452e-01 3.70235e+02 3.49556e-01 3.70235e+02 7.75131e-01 3.70235e+02 1.70863e+00
3.71022e+02 2.95003e-01 3.71022e+02 4.32837e-01 3.71022e+02 2.99256e-01 3.71022e+02 3.39081e-01 3.71022e+02 7.61180e-01 3.71022e+02 1.66522e+00
3.71809e+02 2.90363e-01 3.71809e+02 4.25814e-01 3.71809e+02 2.89028e-01 3.71809e+02 3.26688e-01 3.71809e+02 7.46114e-01 3.71809e+02 1.61511e+00
3.72596e+02 2.88543e-01 3.72596e+02 4.20698e-01 3.72596e+02 2.81330e-01 3.72596e+02 3.16134e-01 3.72596e+02 7.33348e-01 3.72596e+02 1.56541e+00
3.73383e+02 2.84746e-01 3.73383e+02 4.15109e-01 3.73383e+02 2.73348e-01 3.73383e+02 3.04982e-01 3.73383e+02 7.18997e-01 3.73383e+02 1.51407e+00
3.74170e+02 2.82237e-01 3.74170e+02 4.10224e-01 3.74170e+02 2.64951e-01 3.74170e+02 2.94282e-01 3.74170e+02 7.08210e-01 3.74170e+02 1.46448e+00
3.74957e+02 2.79970e-01 3.74957e+02 4.05443e-01 3.74957e+02 2.57993e-01 3.74957e+02 2.84957e-01 3.74957e+02 6.96543e-01 3.74957e+02 1.40669e+00
3.75744e+02 2.79274e-01 3.75744e+02 4.02874e-01 3.75744e+02 2.52502e-01 3.75744e+02 2.77743e-01 3.75744e+02 6.86845e-01 3.75744e+02 1.34618e+00
3.76531e+02 2.76182e-01 3.76531e+02 3.98487e-01 3.76531e+02 2.45194e-01 3.76531e+02 2.68406e-01 3.76531e+02 6.76177e-01 3.76531e+02 1.27414e+00
3.77318e+02 2.73239e-01 3.77318e+02 3.93036e-01 3.77318e+02 2.38302e-01 3.77318e+02 2.59413e-01 3.77318e+02 6.65242e-01 3.77318e+02 1.20223e+00
3.78105e+02 2.71841e-01 3.78105e+02 3.89598e-01 3.78105e+02 2.32200e-01 3.78105e+02 2.51129e-01 3.78105e+02 6.55420e-01 3.78105e+02 1.12757e+00
3.78891e+02 2.69451e-01 3.78891e+02 3.84843e-01 3.78891e+02 2.25171e-01 3.78891e+02 2.42414e-01 3.78891e+02 6.44738e-01 3.78891e+02 1.05572e+00
3.79678e+02 2.67437e-01 3.79678e+02 3.82147e-01 3.79678e+02 2.19712e-01 3.79678e+02 2.35155e-01 3.79678e+02 6.36114e-01 3.79678e+02 9.88413e-01
3.80464e+02 2.65682e-01 3.80464e+02 3.78272e-01 3.80464e+02 2.14396e-01 3.80464e+02 2.28178e-01 3.80464e+02 6.27452e-01 3.80464e+02 9.21301e-01
3.81251e+02 2.65524e-01 3.81251e+02 3.76855e-01 3.81251e+02 2.10935e-01 3.81251e+02 2.23530e-01 3.81251e+02 6.22352e-01 3.81251e+02 8.61519e-01
3.82037e+02 2.63646e-01 3.82037e+02 3.73710e-01 3.82037e+02 2.06073e-01 3.82037e+02 2.17634e-01 3.82037e+02 6.14542e-01 3.82037e+02 7.98922e-01
3.82823e+02 2.61832e-01 3.82823e+02 3.72082e-01 3.82823e+02 2.02422e-01 3.82823e+02 2.12114e-01 3.82823e+02 6.08744e-01 3.82823e+02 7.41395e-01
3.83609e+02 2.60264e-01 3.83609e+02 3.69594e-01 3.83609e+02 1.98198e-01 3.83609e+02 2.06495e-01 3.83609e+02 6.01849e-01 3.83609e+02 6.84335e-01
3.84395e+02 2.59208e-01 3.84395e+02 3.67495e-01 3.84395e+02 1.94809e-01 3.84395e+02 2.02123e-01 3.84395e+02 5.96706e-01 3.84395e+02 6.30292e-01
3.85181e+02 2.58215e-01 3.85181e+02 3.64960e-01 3.85181e+02 1.91417e-01 3.85181e+02 1.97266e-01 3.85181e+02 5.90133e-01 3.85181e+02 5.78688e-01
3.85967e+02 2.57700e-01 3.85967e+02 3.63335e-01 3.85967e+02 1.88030e-01 3.85967e+02 1.93483e-01 3.85967e+02 5.84894e-01 3.85967e+02 5.30695e-01
3.86753e+02 2.55614e-01 3.86753e+02 3.60225e-01 3.86753e+02 1.84615e-01 3.86753e+02 1.88423e-01 3.86753e+02 5.79337e-01 3.86753e+02 4.85659e-01
3.87539e+02 2.55122e-01 3.87539e+02 3.59316e-01 3.87539e+02 1.82635e-01 3.87539e+02 1.85113e-01 3.87539e+02 5.75885e-01 3.87539e+02 4.44805e-01
3.88325e+02 2.54241e-01 3.88325e+02 3.57850e-01 3.88325e+02 1.79584e-01 3.88325e+02 1.81778e-01 3.88325e+02 5.71926e-01 3.88325e+02 4.07163e-01
3.89110e+02 2.54836e-01 3.89110e+02 3.57416e-01 3.89110e+02 1.78520e-01 3.89110e+02 1.80214e-01 3.89110e+02 5.69567e-01 3.89110e+02 3.72301e-01
3.89896e+02 2.52320e-01 3.89896e+02 3.53813e-01 3.89896e+02 1.73966e-01 3.89896e+02 1.75003e-01 3.89896e+02 5.63752e-01 3.89896e+02 3.36251e-01
3.90682e+02 2.51408e-01 3.90682e+02 3.52224e-01 3.90682e+02 1.71527e-01 3.90682e+02 1.71675e-01 3.90682e+02 5.60193e-01 3.90682e+02 3.05251e-01
3.91467e+02 2.51377e-01 3.91467e+02 3.51499e-01 3.91467e+02 1.70192e-01 3.91467e+02 1.69695e-01 3.91467e+02 5.58062e-01 3.91467e+02 2.77609e-01
3.92252e+02 2.50381e-01 3.92252e+02 3.50611e-01 3.92252e+02 1.68738e-01 3.92252e+02 1.67315e-01 3.92252e+02 5.55115e-01 3.92252e+02 2.53771e-01
3.93038e+02 2.50084e-01 3.93038e+02 3.50478e-01 3.93038e+02 1.68149e-01 3.93038e+02 1.66608e-01 3.93038e+02 5.52936e-01 3.93038e+02 2.31887e-01
3.93823e+02 2.50132e-01 3.93823e+02 3.49350e-01 3.93823e+02 1.67172e-01 3.93823e+02 1.64795e-01 3.93823e+02 5.51585e-01 3.93823e+02 2.10339e-01
3.94608e+02 2.48225e-01 3.94608e+02 3.45812e-01 3.94608e+02 1.63486e-01 3.94608e+02 1.61051e-01 3.94608e+02 5.46126e-01 3.94608e+02 1.87933e-01
3.95393e+02 2.46912e-01 3.95393e+02 3.43969e-01 3.95393e+02 1.60649e-01 3.95393e+02 1.58224e-01 3.95393e+02 5.43391e-01 3.95393e+02 1.68282e-01
3.96178e+02 2.46214e-01 3.96178e+02 3.42387e-01 3.96178e+02 1.58938e-01 3.96178e+02 1.55631e-01 3.96178e+02 5.39926e-01 3.96178e+02 1.50896e-01
3.96963e+02 2.46747e-01 3.96963e+02 3.42992e-01 3.96963e+02 1.58305e-01 3.96963e+02 1.54752e-01 3.96963e+02 5.39534e-01 3.96963e+02 1.36626e-01
3.97748e+02 2.46997e-01 3.97748e+02 3.43083e-01 3.97748e+02 1.58445e-01 3.97748e+02 1.54636e-01 3.97748e+02 5.39983e-01 3.97748e+02 1.24268e-01
3.98533e+02 2.47356e-01 3.98533e+02 3.44208e-01 3.98533e+02 1.59695e-01 3.98533e+02 1.55160e-01 3.98533e+02 5.40544e-01 3.98533e+02 1.14485e-01
3.99318e+02 2.46762e-01 3.99318e+02 3.44930e-01 3.99318e+02 1.59659e-01 3.99318e+02 1.55015e-01 3.99318e+02 5.39994e-01 3.99318e+02 1.04328e-01
4.00102e+02 2.46675e-01 4.00102e+02 3.43799e-01 4.00102e+02 1.57547e-01 4.00102e+02 1.53090e-01 4.00102e+02 5.37447e-01 4.00102e+02 9.33388e-02
4.00887e+02 2.46083e-01 4.00887e+02 3.42875e-01 4.00887e+02 1.56201e-01 4.00887e+02 1.51852e-01 4.00887e+02 5.35672e-01 4.00887e+02 8.34105e-02
4.01671e+02 2.45722e-01 4.01671e+02 3.43055e-01 4.01671e+02 1.56651e-01 4.01671e+02 1.51385e-01 4.01671e+02 5.35623e-01 4.01671e+02 7.55637e-02
4.02456e+02 2.45624e-01 4.02456e+02 3.41874e-01 4.02456e+02 1.55323e-01 4.02456e+02 1.50431e-01 4.02456e+02 5.33839e-01 4.02456e+02 6.79684e-02
4.03240e+02 2.45634e-01 4.03240e+02 3.41252e-01 4.03240e+02 1.54847e-01 4.03240e+02 1.49426e-01 4.03240e+02 5.33410e-01 4.03240e+02 6.08291e-02
4.04025e+02 2.45897e-01 4.04025e+02 3.41395e-01 4.04025e+02 1.54752e-01 4.04025e+02 1.49463e-01 4.04025e+02 5.33237e-01 4.04025e+02 5.57693e-02
4.04809e+02 2.45611e-01 4.04809e+02 3.41287e-01 4.04809e+02 1.54993e-01 4.04809e+02 1.48804e-01 4.04809e+02 5.33601e-01 4.04809e+02 5.10208e-02
4.05593e+02 2.45447e-01 4.05593e+02 3.42181e-01 4.05593e+02 1.54907e-01 4.05593e+02 1.49529e-01 4.05593e+02 5.32881e-01 4.05593e+02 4.75441e-02
4.06377e+02 2.46031e-01 4.06377e+02 3.42409e-01 4.06377e+02 1.55300e-01 4.06377e+02 1.49318e-01 4.06377e+02 5.32504e-01 4.06377e+02 4.35390e-02
4.07161e+02 2.45094e-01 4.07161e+02 3.40497e-01 4.07161e+02 1.52738e-01 4.07161e+02 1.47089e-01 4.07161e+02 5.30162e-01 4.07161e+02 3.78406e-02
4.07945e+02 2.44319e-01 4.07945e+02 3.39291e-01 4.07945e+02 1.52000e-01 4.07945e+02 1.45756e-01 4.07945e+02 5.28491e-01 4.07945e+02 3.34089e-02
4.08729e+02 2.44734e-01 4.08729e+02 3.40637e-01 4.08729e+02 1.52734e-01 4.08729e+02 1.46232e-01 4.08729e+02 5.29044e-01 4.08729e+02 3.13963e-02
4.09513e+02 2.44028e-01 4.09513e+02 3.40325e-01 4.09513e+02 1.51877e-01 4.09513e+02 1.45993e-01 4.09513e+02 5.28950e-01 4.09513e+02 2.85496e-02
4.10296e+02 2.44396e-01 4.10296e+02 3.39803e-01 4.10296e+02 1.52240e-01 4.10296e+02 1.45729e-01 4.10296e+02 5.28806e-01 4.10296e+02 2.63994e-02
4.11080e+02 2.43521e-01 4.11080e+02 3.38592e-01 4.11080e+02 1.51003e-01 4.11080e+02 1.43579e-01 4.11080e+02 5.26497e-01 4.11080e+02 2.29757e-02
4.11863e+02 2.43853e-01 4.11863e+02 3.37518e-01 4.11863e+02 1.49601e-01 4.11863e+02 1.42569e-01 4.11863e+02 5.26081e-01 4.11863e+02 2.08965e-02
4.12647e+02 2.43341e-01 4.12647e+02 3.37496e-01 4.12647e+02 1.49530e-01 4.12647e+02 1.42801e-01 4.12647e+02 5.25607e-01 4.12647e+02 1.87997e-02
4.13430e+02 2.42999e-01 4.13430e+02 3.36943e-01 4.13430e+02 1.49308e-01 4.13430e+02 1.41931e-01 4.13430e+02 5.25333e-01 4.13430e+02 1.71113e-02
4.14214e+02 2.44160e-01 4.14214e+02 3.38146e-01 4.14214e+02 1.50357e-01 4.14214e+02 1.43092e-01 4.14214e+02 5.26410e-01 4.14214e+02 1.68821e-02
4.14997e+02 2.42327e-01 4.14997e+02 3.36567e-01 4.14997e+02 1.47879e-01 4.14997e+02 1.41447e-01 4.14997e+02 5.25267e-01 4.14997e+02 1.35346e-02
