x_1E-4M 1E-4M_mean x_2E-4M 2E-4M_mean x_3E-4M 3E-4M_mean x_4E-4M 4E-4M_mean x_5E-4M 5E-4M_mean x_5E-3M 5E-3M_mean
2.90352e+02 4.96500e+00 2.90352e+02 5.68500e+00 2.90352e+02 6.82000e+00 2.90352e+02 7.30500e+00 2.90352e+02 6.53000e+00 2.90352e+02 2.75000e+00
2.91146e+02 2.80500e+00 2.91146e+02 2.72500e+00 2.91146e+02 4.22000e+00 2.91146e+02 5.02500e+00 2.91146e+02 5.41000e+00 2.91146e+02 5.10000e-01
2.91940e+02 3.64500e+00 2.91940e+02 4.56500e+00 2.91940e+02 5.54000e+00 2.91940e+02 5.98500e+00 2.91940e+02 6.13000e+00 2.91940e+02 2.19000e+00
2.92735e+02 1.92500e+00 2.92735e+02 2.52500e+00 2.92735e+02 3.58000e+00 2.92735e+02 4.42500e+00 2.92735e+02 3.49000e+00 2.92735e+02 1.36000e+00
2.93529e+02 6.00500e+00 2.93529e+02 6.80500e+00 2.93529e+02 6.98000e+00 2.93529e+02 7.62500e+00 2.93529e+02 6.89000e+00 2.93529e+02 2.95000e+00
2.94323e+02 3.48500e+00 2.94323e+02 3.48500e+00 2.94323e+02 5.78000e+00 2.94323e+02 5.98500e+00 2.94323e+02 5.01000e+00 2.94323e+02 1.67000e+00
2.95117e+02 3.44500e+00 2.95117e+02 4.48500e+00 2.95117e+02 5.46000e+00 2.95117e+02 5.26500e+00 2.95117e+02 5.01000e+00 2.95117e+02 1.31000e+00
2.95911e+02 2.68500e+00 2.95911e+02 2.04500e+00 2.95911e+02 3.90000e+00 2.95911e+02 5.74500e+00 2.95911e+02 4.61000e+00 2.95911e+02 1.20000e+00
2.96705e+02 2.28500e+00 2.96705e+02 3.80500e+00 2.96705e+02 5.10000e+00 2.96705e+02 6.58500e+00 2.96705e+02 5.89000e+00 2.96705e+02 1.72000e+00
2.97499e+02 2.00500e+00 2.97499e+02 1.80500e+00 2.97499e+02 3.50000e+00 2.97499e+02 3.78500e+00 2.97499e+02 3.01000e+00 2.97499e+02 1.37000e+00
2.98293e+02 1.12500e+00 2.98293e+02 1.80500e+00 2.98293e+02 2.78000e+00 2.98293e+02 3.50500e+00 2.98293e+02 3.37000e+00 2.98293e+02 9.30000e-01
2.99086e+02 1.88500e+00 2.99086e+02 2.37500e+00 2.99086e+02 2.82000e+00 2.99086e+02 3.14500e+00 2.99086e+02 2.49000e+00 2.99086e+02 1.17000e+00
2.99880e+02 4.56500e+00 2.99880e+02 5.68500e+00 2.99880e+02 7.78000e+00 2.99880e+02 7.74500e+00 2.99880e+02 7.01000e+00 2.99880e+02 3.03000e+00
3.00673e+02 1.64500e+00 3.00673e+02 2.37500e+00 3.00673e+02 3.54000e+00 3.00673e+02 3.82500e+00 3.00673e+02 4.93000e+00 3.00673e+02 8.80000e-01
3.01467e+02 4.20500e+00 3.01467e+02 5.68500e+00 3.01467e+02 5.22000e+00 3.01467e+02 6.94500e+00 3.01467e+02 5.49000e+00 3.01467e+02 2.23000e+00
3.02260e+02 3.80500e+00 3.02260e+02 5.28500e+00 3.02260e+02 6.14000e+00 3.02260e+02 6.34500e+00 3.02260e+02 6.77000e+00 3.02260e+02 2.55000e+00
3.03054e+02 3.56500e+00 3.03054e+02 3.28500e+00 3.03054e+02 4.54000e+00 3.03054e+02 5.94500e+00 3.03054e+02 4.89000e+00 3.03054e+02 1.27000e+00
3.03847e+02 4.84500e+00 3.03847e+02 5.68500e+00 3.03847e+02 6.66000e+00 3.03847e+02 5.34500e+00 3.03847e+02 6.81000e+00 3.03847e+02 1.32000e+00
3.04640e+02 3.20500e+00 3.04640e+02 3.48500e+00 3.04640e+02 4.62000e+00 3.04640e+02 4.54500e+00 3.04640e+02 4.77000e+00 3.04640e+02 9.30000e-01
3.05433e+02 2.20500e+00 3.05433e+02 2.80500e+00 3.05433e+02 4.42000e+00 3.05433e+02 3.90500e+00 3.05433e+02 3.17000e+00 3.05433e+02 1.20000e+00
3.06227e+02 5.68500e+00 3.06227e+02 5.76500e+00 3.06227e+02 7.06000e+00 3.06227e+02 5.54500e+00 3.06227e+02 6.13000e+00 3.06227e+02 2.55000e+00
3.07020e+02 3.72500e+00 3.07020e+02 4.64500e+00 3.07020e+02 4.58000e+00 3.07020e+02 5.58500e+00 3.07020e+02 6.09000e+00 3.07020e+02 1.07000e+00
3.07813e+02 4.84500e+00 3.07813e+02 4.64500e+00 3.07813e+02 6.34000e+00 3.07813e+02 6.94500e+00 3.07813e+02 5.29000e+00 3.07813e+02 1.63000e+00
3.08605e+02 8.72500e+00 3.08605e+02 6.92500e+00 3.08605e+02 8.58000e+00 3.08605e+02 8.30500e+00 3.08605e+02 7.81000e+00 3.08605e+02 5.27000e+00
3.09398e+02 4.72500e+00 3.09398e+02 5.12500e+00 3.09398e+02 5.66000e+00 3.09398e+02 5.54500e+00 3.09398e+02 4.53000e+00 3.09398e+02 1.23000e+00
